"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"213226_at",-0.974894073904762,2.77106414,-5.90599983497774,3.25602721251763e-06,0.0378091979543115,4.09957236578188
"201170_s_at",0.903073019766667,7.61000194466667,5.8898184768308,3.39446047082744e-06,0.0378091979543115,4.06547945670404
"216862_s_at",-0.570484751871426,4.639809186625,-5.51612501766429,8.93063887422336e-06,0.0621414863953498,3.26904582070559
"214691_x_at",0.921663645166667,1.31446655420833,5.33730624002101,1.42357367611498e-05,0.0621414863953498,2.88236459035228
"210212_x_at",-0.605125855404761,4.60901943975,-5.3195620402255,1.49113308824635e-05,0.0621414863953498,2.84382066960572
"221979_at",-0.614187534185714,3.06101472004167,-5.27538787014987,1.67369447579162e-05,0.0621414863953498,2.74773811359082
"200985_s_at",0.615088946990479,7.53353848808333,5.18104793485189,2.14255480221476e-05,0.0681852761841973,2.54195980560361
"59625_at",-0.595049214357143,5.14357279791667,-5.05525329420675,2.97981316471241e-05,0.082976622337873,2.26644584360396
"210882_s_at",0.536375989480953,1.03602607670833,4.95171690707851,3.91073523700921e-05,0.0947992604822001,2.03883488878036
"209031_at",-0.838468298947618,4.914365606875,-4.84287482620812,5.20576774594497e-05,0.0947992604822001,1.79886453253469
"201203_s_at",0.780758340414286,2.46391869491667,4.83604871706473,5.3000286793175e-05,0.0947992604822001,1.78379387222999
"38149_at",-0.623809307147618,1.81917937658333,-4.81203939521735,5.64535813529077e-05,0.0947992604822001,1.73076858720241
"204790_at",0.741034768328571,3.99215827420833,4.79712934364403,5.87106006141683e-05,0.0947992604822001,1.69782601086072
"210409_at",-0.660334388695238,1.35769013358333,-4.77061368003503,6.29498837111886e-05,0.0947992604822001,1.63921793394786
"210465_s_at",0.640326060338095,1.93664899683333,4.76532043252235,6.38321545644836e-05,0.0947992604822001,1.62751466516788
"220942_x_at",-0.514402195219048,7.70801910608333,-4.73385597189871,6.9337905677465e-05,0.0965400327985555,1.55792468297073
"200782_at",0.541548031823808,7.58320237366667,4.67190860185962,8.1604002319324e-05,0.0972750496749948,1.42081334794302
"204822_at",-0.811176316819047,1.89571553295833,-4.6542295008348,8.5486732669883e-05,0.0972750496749948,1.38166149300184
"204574_s_at",-0.412885100285716,3.21653822579167,-4.65210826679332,8.59648337532367e-05,0.0972750496749948,1.37696326122497
"201959_s_at",-0.415197375580956,7.37154568308333,-4.6272013414625,9.17823620192371e-05,0.0972750496749948,1.32178927099324
"203243_s_at",0.527182160414285,6.00598605079167,4.58695378901885,0.0001020250607412,0.0972750496749948,1.23260241316613
"201097_s_at",0.611288640766661,8.30442498341667,4.58312449476275,0.000103057112787818,0.0972750496749948,1.22411515996689
"203747_at",0.75228275184762,7.1773685255,4.57461990662507,0.000105386633140444,0.0972750496749948,1.20526463858191
"212496_s_at",-0.480191245085711,6.178222035,-4.54642351796622,0.000113492295179674,0.0972750496749948,1.14275862744402
"204510_at",-0.752746230971429,3.748874091625,-4.54439397113831,0.000114099166542316,0.0972750496749948,1.13825906404211
"215235_at",-0.577539097999998,5.50562149629167,-4.53463116035261,0.000117063945948125,0.0972750496749948,1.11661389681958
"203860_at",-0.552182646561906,2.37956166633333,-4.53192726115912,0.000117898565391429,0.0972750496749948,1.11061886606537
"218002_s_at",-0.576916000666667,10.5438546944167,-4.48488632273524,0.000133405626177836,0.106138469084417,1.0063094829713
"213234_at",-0.708168063899999,4.35284451033333,-4.42933504603528,0.000154352915083751,0.114727754831707,0.883115356371969
"210933_s_at",0.763495454000001,3.01338047629167,4.42896814468418,0.000154501622523284,0.114727754831707,0.882301690388829
"52651_at",0.522101966338096,3.109872964375,4.34394181428188,0.000193103886255839,0.132836412478325,0.693764609597911
"216640_s_at",0.625280510533336,5.94216268554167,4.33266365122992,0.000198897299331373,0.132836412478325,0.668762421172943
"210926_at",0.507780781390477,2.362553129875,4.30936697810729,0.000211416710570416,0.132836412478325,0.617123547050819
"201096_s_at",1.03082763962381,6.33869731116667,4.28580481110701,0.000224874506844042,0.132836412478325,0.56490702254759
"217751_at",-0.44459180802381,6.095236991875,-4.27995255392491,0.000228346840584289,0.132836412478325,0.551939649385974
"216178_x_at",0.421244474328572,0.729379403875,4.25437807975272,0.00024415591876987,0.132836412478325,0.495282033133159
"216554_s_at",0.786287355904762,3.42206477116667,4.25232067433201,0.000245473929982046,0.132836412478325,0.490724821985922
"218007_s_at",-0.455975820633335,7.503338268625,-4.23892675982315,0.000254228495049442,0.132836412478325,0.46105990127273
"220748_s_at",-0.505035322085714,4.051544369,-4.23003232134521,0.00026021244738419,0.132836412478325,0.441363423101295
"203925_at",0.625811168438096,3.581548222875,4.22531031556602,0.000263445823737083,0.132836412478325,0.430907687122058
"212143_s_at",1.3783841554381,4.90930774954167,4.22150325745887,0.000266081667147153,0.132836412478325,0.422478405392076
"201422_at",-0.577780746890477,5.512056188,-4.21876161772482,0.000267996035615895,0.132836412478325,0.416408382622691
"217665_at",-0.531727057833334,1.76470083845833,-4.21251781160882,0.00027240691162451,0.132836412478325,0.402585463533423
"205327_s_at",-0.451146800404762,4.51140364075,-4.20834961250935,0.000275391465371267,0.132836412478325,0.393358393027484
"200776_s_at",0.774056070528572,5.175299864625,4.2026774026462,0.000279505048424407,0.132836412478325,0.3808028988755
"213203_at",-0.590312676690477,4.96377712495833,-4.20206918028278,0.000279949739799542,0.132836412478325,0.379456660539892
"214731_at",-0.62031073985238,2.77809459329167,-4.20164788163124,0.000280258175987848,0.132836412478325,0.37852416662952
"216903_s_at",-0.415447619161903,4.5415962345,-4.19358655005362,0.000286225224111511,0.132838319115253,0.360682624759125
"204344_s_at",0.677686789666668,2.511614232,4.18011479124433,0.000296479260883812,0.134789152953238,0.330872043542576
"209098_s_at",1.22654604578571,3.96477201416667,4.16595668312994,0.000307647902362702,0.136250167197911,0.29955041799412
"204162_at",-0.800839778014286,1.27258326095833,-4.15416309786631,0.00031726854680999,0.136250167197911,0.273466129509639
"204168_at",-0.434962815109525,6.97266513891667,-4.1532310797673,0.000318041419144919,0.136250167197911,0.271405007278471
"218883_s_at",-0.952128250547618,5.19493859633333,-4.10835895385753,0.000357540313539203,0.148949227586,0.172219410876714
"215129_at",-0.710300955704764,3.88976512920833,-4.10039810178506,0.000365038045897877,0.148949227586,0.15463300970091
"219403_s_at",0.711254039861906,4.60154119741667,4.07913422706446,0.000385835529437066,0.148949227586,0.107675257280893
"207351_s_at",0.821765463252381,3.57098606645833,4.07234806715482,0.000392716156581869,0.148949227586,0.0926943869361612
"200065_s_at",0.408747741709526,7.73893979741667,4.07182938088051,0.000393247023542855,0.148949227586,0.0915494620542923
"213923_at",0.430817606000001,6.56857132020833,4.06819768538087,0.000396983919550705,0.148949227586,0.0835334515002328
"211610_at",0.629381229814285,1.95206848608333,4.06206689432672,0.000403372067594282,0.148949227586,0.0700030774414184
"218654_s_at",-0.503634375119047,5.594130006375,-4.05436140330506,0.000411545204916064,0.148949227586,0.0530005489425047
"219817_at",-0.521790339190476,2.513172481875,-4.05260222751562,0.000413433958975677,0.148949227586,0.0491193418283125
"220690_s_at",-0.369447481290477,4.63098117495833,-4.04079050094032,0.000426339315241718,0.148949227586,0.0230644299134859
"208047_s_at",0.764711362866666,0.805490905291667,4.04005778104255,0.000427152852432043,0.148949227586,0.021448442416844
"218194_at",-0.338659149980951,7.307908362625,-4.03936904202229,0.000427918955223056,0.148949227586,0.0199294837453419
"211559_s_at",1.10857697290952,2.254449062375,4.01178270809144,0.000459744897245779,0.151429581772054,-0.0408849601699011
"201507_at",-0.342660146090474,4.557820401125,-4.00689109735162,0.000465627200976667,0.151429581772054,-0.0516633387510153
"218571_s_at",-0.587929695609523,5.85350079545833,-3.98865498298291,0.00048821835304505,0.151429581772054,-0.0918310181203914
"212899_at",-0.551221710295237,4.78680705,-3.98178839990435,0.000497002059862958,0.151429581772054,-0.106949571105671
"210619_s_at",-0.677346137657143,4.33825143804167,-3.98098889332771,0.000498034859925786,0.151429581772054,-0.10870966982806
"205590_at",-0.756405480866667,4.676495324125,-3.97605775363618,0.000504451828975052,0.151429581772054,-0.11956445137338
"220692_at",-0.502165184819048,2.73193438025,-3.97481951529743,0.000506075930632997,0.151429581772054,-0.122289871237276
"203327_at",-0.463571143900001,7.0619647875,-3.97432463384324,0.000506726469355316,0.151429581772054,-0.123379096609506
"200778_s_at",0.539908937261904,4.89771291666667,3.97152142867341,0.000510426969888336,0.151429581772054,-0.129548559994787
"217294_s_at",2.07900927504762,6.965250217375,3.97050444501734,0.000511776061377108,0.151429581772054,-0.131786654948331
"208961_s_at",0.639361846814288,6.88504795725,3.96944071730412,0.000513190922874224,0.151429581772054,-0.134127537983715
"202350_s_at",-0.960930588728574,5.180591289,-3.96687779757432,0.000516615711930516,0.151429581772054,-0.139767257274786
"201060_x_at",0.448630030423812,5.912027753,3.95283935773644,0.000535778535702234,0.155006992725177,-0.170650089790311
"210694_s_at",-0.476940811690477,3.66067414133333,-3.93952154314504,0.000554604350719288,0.158396424627866,-0.199933505657407
"204641_at",-0.75613033242381,1.85299842541667,-3.92947292540409,0.000569238794985566,0.160518134631563,-0.222019194291933
"221864_at",-0.509459252866666,4.28857746058333,-3.92368328537763,0.000577842616843744,0.160907499692851,-0.234740409437261
"216211_at",-0.501169267599999,3.22524292991667,-3.89890723669998,0.000616130869499552,0.167343674094072,-0.28914748682821
"219833_s_at",-0.860559868609523,2.85212944683333,-3.89804244317112,0.000617511452503096,0.167343674094072,-0.291045582317365
"218440_at",-0.438367730709526,4.43191024683333,-3.89431826087669,0.000623491715662251,0.167343674094072,-0.29921886975449
"203152_at",-0.503504680447619,4.90128673054167,-3.88040355600815,0.000646344274979773,0.16757322867632,-0.329745925620814
"218491_s_at",-0.54952827925238,3.945001263125,-3.87799690487305,0.000650379521246159,0.16757322867632,-0.335024038716945
"202459_s_at",0.653241830019048,3.18774522166667,3.87168352515371,0.00066108333257511,0.16757322867632,-0.348867624011516
"207821_s_at",0.706783848033333,3.376233918375,3.86862438004832,0.000666331982963583,0.16757322867632,-0.355574206602021
"214581_x_at",1.17609905032857,2.367533497375,3.86094902118382,0.000679681830354885,0.16757322867632,-0.372397106668306
"206302_s_at",0.748939302080954,3.76551388429167,3.85553371959955,0.000689258592736937,0.16757322867632,-0.384263062891644
"200984_s_at",0.624572983228569,7.23435817158333,3.85402748544731,0.000691945808964433,0.16757322867632,-0.387563013225656
"211401_s_at",0.711881047533333,1.6792514005,3.85245421334589,0.000694763620857158,0.16757322867632,-0.391009602967095
"213713_s_at",-0.464895155566666,3.927014108625,-3.84758293126581,0.00070356005630406,0.16757322867632,-0.401679682990526
"205677_s_at",-0.403076310204762,4.781792696125,-3.83203675364782,0.000732371336085016,0.16757322867632,-0.435716647963545
"207911_s_at",-0.536559404519046,5.408145967875,-3.82747274711652,0.000741047619477822,0.16757322867632,-0.445704590625564
"222280_at",-0.39176381242857,3.54483269608333,-3.82109618315704,0.000753338908850416,0.16757322867632,-0.459655652545979
"203358_s_at",-0.43478525150476,4.48789378191667,-3.81554762138245,0.000764196917426163,0.16757322867632,-0.471791794523504
"218729_at",-0.752206828904762,3.65456376483333,-3.81388676143738,0.000767476844718862,0.16757322867632,-0.475423911814503
"218628_at",-0.484543659495238,5.54073072595833,-3.81274067080787,0.00076974824316006,0.16757322867632,-0.477930119739625
"211672_s_at",1.42472297906667,5.45023811183333,3.81032021250542,0.000774566980039479,0.16757322867632,-0.483222598651471
"202205_at",0.463555697104763,4.38637437458333,3.80289437430145,0.000789536172532363,0.16757322867632,-0.499455840468713
"201441_at",-0.397448216276188,6.789329375,-3.79910540716787,0.000797283120724709,0.16757322867632,-0.50773647707917
"202164_s_at",0.638164202842855,4.62002097920833,3.79897465421318,0.000797551786682008,0.16757322867632,-0.508022205380313
"217917_s_at",-0.472901486871431,7.23432021741667,-3.79833133712048,0.000798874943713453,0.16757322867632,-0.509427989686706
"203328_x_at",-0.50063236697143,6.36461194529167,-3.79749618044449,0.000800595885747541,0.16757322867632,-0.51125291871991
"218039_at",-0.956862991100001,3.52926252320833,-3.78927626801343,0.000817729339339801,0.16757322867632,-0.529210558135418
"204300_at",-0.662916331661907,5.63526544558333,-3.78882219813375,0.000818686211600037,0.16757322867632,-0.530202331133924
"202775_s_at",-0.422067169642858,4.437279357875,-3.78803220974555,0.000820353592245484,0.16757322867632,-0.531927759585732
"204751_x_at",1.17397953886667,4.245327300625,3.78772613079995,0.000821000509796202,0.16757322867632,-0.532596254243614
"210203_at",0.544336939209523,1.29545399066667,3.78373845496054,0.000829474601095209,0.16757322867632,-0.541304649042034
"206120_at",0.367437981290476,0.878926300458333,3.7778738238184,0.000842093478477242,0.16757322867632,-0.554108843229661
"202909_at",-0.439438749238096,6.51118788479167,-3.7693618747728,0.000860744223878212,0.16757322867632,-0.572686165754101
"219534_x_at",0.6204036296,2.69531081583333,3.76847399922541,0.000862712848892801,0.16757322867632,-0.574623489999445
"218059_at",-0.378920406895237,8.44632018520833,-3.76612952852842,0.000867932330294938,0.16757322867632,-0.579738648018204
"208937_s_at",0.919703185195237,6.191013091625,3.76429786587899,0.000872031687093183,0.16757322867632,-0.583734534292651
"203658_at",0.516721145095237,3.4786978805,3.76220154881376,0.000876746657288801,0.16757322867632,-0.588307317280737
"AFFX-HUMISGF3A/M97935_MB_at",1.24423092488571,3.79126773775,3.75918499509234,0.000883575290211565,0.16757322867632,-0.594886579075842
"209442_x_at",-0.7588973822,5.39759190245833,-3.75849770760182,0.000885138395885818,0.16757322867632,-0.596385444817489
"203490_at",0.399052392404763,3.289435527125,3.75740644142347,0.000887625846559492,0.16757322867632,-0.598765214111523
"AFFX-HSAC07/X00351_5_at",1.56720996491428,8.14283488129167,3.7529156961196,0.000897934458044891,0.168021764554115,-0.608556938194938
"200656_s_at",0.475900485419048,6.108856863125,3.7467259918237,0.000912335661510802,0.168021764554115,-0.622049315125777
"201325_s_at",0.588602312514283,6.80638246225,3.74420402098544,0.000918268072636774,0.168021764554115,-0.627545460340269
"204743_at",0.633397466680953,1.514215637875,3.74339832319227,0.000920171265233294,0.168021764554115,-0.629301166129341
"200730_s_at",1.36773616418571,3.48165988595833,3.7356867692971,0.000938583915244543,0.169151449173463,-0.646101662617141
"221692_s_at",-0.340349717723808,5.00392255175,-3.73118358281152,0.000949502499960116,0.169151449173463,-0.655909123839104
"217168_s_at",0.507558434880954,6.77448160845833,3.72848975231677,0.000956093441861359,0.169151449173463,-0.661774847927118
"205325_at",-0.55963487904762,3.335798140625,-3.72823039100796,0.00095673037643562,0.169151449173463,-0.662339552629695
"218079_s_at",-0.39912234727619,5.77579430183333,-3.72055353411406,0.000975772435159503,0.169737484609513,-0.679050637072993
"39249_at",0.865865799652379,7.81966342445833,3.71646686247744,0.000986060116971938,0.169737484609513,-0.68794365392384
"200600_at",0.388436721057142,7.170646421625,3.71288669198887,0.000995159981615152,0.169737484609513,-0.695732800114939
"202817_s_at",0.726423212785716,4.47215076404167,3.71261289974177,0.00099585926565508,0.169737484609513,-0.696328407703018
"207063_at",-0.549498253861902,3.52940330991667,-3.71172042401575,0.000998142051615843,0.169737484609513,-0.698269835336808
"217211_at",0.896493778580953,3.18501004266667,3.69805358857976,0.00103374592143522,0.172368654845241,-0.727987385769712
"213572_s_at",0.686412834604764,5.43070747041667,3.69588722897531,0.00103950255992136,0.172368654845241,-0.732695839214481
"AFFX-HSAC07/X00351_3_at",0.331078521252383,10.1997584417917,3.69283500446379,0.00104766647234113,0.172368654845241,-0.739328663649669
"206595_at",-0.599328346590481,8.38134987816667,-3.68493449049602,0.00106909082928288,0.172368654845241,-0.756491872333483
"222277_at",-0.679451763114285,3.35937682066667,-3.6822695552664,0.00107641374898823,0.172368654845241,-0.762279423174259
"200712_s_at",0.587881098780951,3.96932101625,3.68054733569657,0.0010811722816492,0.172368654845241,-0.766019153292949
"211404_s_at",0.513734169128572,4.77695567745833,3.68015908000049,0.00108224788059952,0.172368654845241,-0.766862182007622
"212196_at",0.738749382504763,3.69256989516667,3.67805150874206,0.00108810485219549,0.172368654845241,-0.771438061171174
"203124_s_at",-0.432658899614287,5.57662884870833,-3.67791480503174,0.00108848582285941,0.172368654845241,-0.771734847259448
"221011_s_at",0.643524938828572,3.56754760025,3.67501191660226,0.00109660656701277,0.172368654845241,-0.778036495250102
"217496_s_at",-0.451963214209526,6.749510092625,-3.6720883968803,0.00110484491425921,0.172368654845241,-0.784381821793667
"204142_at",-0.352414613714287,6.099070633875,-3.66960381477516,0.00111189391470198,0.172368654845241,-0.78977358222604
"206070_s_at",0.425008670871428,0.69287914525,3.6687934927577,0.00111420237454391,0.172368654845241,-0.791531876847617
"219747_at",0.534557751419048,1.71588373975,3.66507030402608,0.00112486944535205,0.172818735407639,-0.799609607422409
"201390_s_at",-0.357365372742857,8.12788004129167,-3.65642667051376,0.00115002026513247,0.175472612646274,-0.818355523772981
"218487_at",-0.44302410887619,4.678993348125,-3.65287970814601,0.00116049939836921,0.175866973452183,-0.826045126383788
"219069_at",-0.578796466238096,4.70621027441667,-3.6494097900746,0.00117084121146866,0.176235335593833,-0.83356606311559
"218013_x_at",0.715562595385713,3.76659810991667,3.64493220703996,0.00118431949102775,0.177067686588089,-0.843268673027766
"201897_s_at",-0.420858969799998,5.7355975795,-3.63664404022912,0.00120966951677116,0.17906715299061,-0.861221332806111
"218285_s_at",-0.46737815522857,6.13202888733333,-3.63397953852005,0.00121793116252649,0.17906715299061,-0.866990794671501
"220635_at",-0.600452074499998,6.35402037683333,-3.63177421165055,0.00122481074785875,0.17906715299061,-0.871765259237837
"220809_at",0.694991610219048,2.62432163866667,3.63016783308945,0.00122984577849636,0.17906715299061,-0.875242594131527
"201291_s_at",-1.00072038977143,3.898815076125,-3.62603495649127,0.00124289297145139,0.179703344107969,-0.884187397563699
"209142_s_at",0.538700192819048,5.85575081420833,3.62259819836972,0.00125384544378891,0.179703344107969,-0.891623767396903
"201199_s_at",-0.406796767542855,6.73246402195833,-3.62117283553045,0.0012584154814761,0.179703344107969,-0.894707443961763
"201169_s_at",0.738507616457143,1.95516409920833,3.61863075240531,0.00126660638882022,0.179720958749987,-0.900206357979455
"203656_at",-0.456687153280953,3.52912747870833,-3.61060996016645,0.00129279311640494,0.182275647178183,-0.917550542961111
"202942_at",-0.460593803976191,4.834727894625,-3.60719909080166,0.00130408862508685,0.182333221398212,-0.924923430700873
"221689_s_at",-0.469308498690476,5.02540286795833,-3.60547293681648,0.00130984165267158,0.182333221398212,-0.928654023469621
"214875_x_at",0.58644312402381,5.19318620966667,3.60311037274073,0.00131775592068556,0.182333221398212,-0.933759339188747
"AFFX-HSAC07/X00351_M_at",0.922512368166664,9.57018146925,3.5932730488495,0.00135121435023181,0.185808654815519,-0.955008305752859
"209507_at",-0.46584025658095,4.53768220995833,-3.58718330954663,0.00137234051465357,0.187556010091642,-0.968155249673887
"207606_s_at",0.698025278628572,3.07801064758333,3.57982987689035,0.0013982803726145,0.18993592598008,-0.984023016906851
"212955_s_at",-0.369664931304761,6.22230522966667,-3.56941577069322,0.00143583689426843,0.193855384809805,-1.00648146376026
"221194_s_at",0.766452453504762,1.814455667625,3.55732384683781,0.00148067902782466,0.19477667106986,-1.03253752103062
"211588_s_at",0.454270568795238,1.73360967770833,3.55690081915817,0.00148227226319794,0.19477667106986,-1.03344866795884
"215410_at",-0.392531471728572,1.77712057229167,-3.54981233389973,0.00150921929370573,0.19477667106986,-1.04871222475907
"208852_s_at",0.798501772838094,5.32395861066667,3.54702805044708,0.0015199338804351,0.19477667106986,-1.05470545246436
