"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"205062_x_at",-0.559097360285715,3.00225630766667,-6.53396835165073,6.59600484521389e-07,1.05559770069562e-05,5.77693281826195
"203219_s_at",0.557063590571429,4.90852242020833,6.52735171728117,6.70648512978126e-07,1.07208155516531e-05,5.76028886910036
"221253_s_at",0.7036277566,6.80128883079167,6.52709643364169,6.71078521739147e-07,1.07208155516531e-05,5.75964662079754
"204785_x_at",0.607970077542856,2.832027909,6.52693871279884,6.71344332475474e-07,1.07208155516531e-05,5.7592498198334
"211538_s_at",-0.661635517914287,7.06603084041667,-6.52549786606294,6.73777591142368e-07,1.07519651847267e-05,5.75562475708158
"203362_s_at",1.11628066074286,2.767218596625,6.52437507414441,6.75679947723396e-07,1.07746042916493e-05,5.75279974933193
"221986_s_at",-1.09796192274286,1.84256057991667,-6.52380402376066,6.76649579207386e-07,1.0782348123035e-05,5.75136290494887
"212689_s_at",-0.682599111971428,6.39398602066667,-6.522867829608,6.78242281178474e-07,1.07953338978387e-05,5.74900723456584
"65588_at",0.491966324542857,3.68458298875,6.52275546580255,6.7843369650196e-07,1.07953338978387e-05,5.74872449650145
"201506_at",-1.03951528091428,7.174113368125,-6.52211983291424,6.79517552757523e-07,1.08048626144035e-05,5.74712504603793
"216438_s_at",0.764018289314286,9.90285035958333,6.52067504126645,6.8198771277479e-07,1.08364053334408e-05,5.74348934647871
"218675_at",-0.687244045342858,3.51958925175,-6.51803524786632,6.86524588422229e-07,1.0896041533746e-05,5.73684597296549
"203385_at",-0.578925734628572,6.17599107508333,-6.51792244390788,6.86719141418474e-07,1.0896041533746e-05,5.73656207172156
"218197_s_at",-0.921668641285715,5.617728695625,-6.51743907499949,6.87553443184576e-07,1.09015146290554e-05,5.73534553026904
"203146_s_at",-0.623342731857144,4.87655247133333,-6.5155020633714,6.9090711303888e-07,1.09468974090805e-05,5.73047022616172
"205100_at",1.43865372768571,2.66121588525,6.51013046810511,7.00294629333712e-07,1.10877494368636e-05,5.7169483496952
"212246_at",0.987183639457143,3.33094310195833,6.50956565301819,7.01289222447543e-07,1.10956108014658e-05,5.71552637438088
"218704_at",-0.532747389314286,4.35791289141667,-6.50913247226787,7.02052991914364e-07,1.10998115691102e-05,5.71443577896866
"209417_s_at",0.727101247285713,4.643035562625,6.50703510550721,7.05762982559669e-07,1.11505545833204e-05,5.70915508411078
"204169_at",0.494899534171428,4.61691323720833,6.50280903824976,7.13299089933671e-07,1.12616327614829e-05,5.69851344676027
"207436_x_at",-0.545128671057143,4.75059195154167,-6.50201848354739,7.14717905478694e-07,1.12760416291423e-05,5.69652255407918
"218518_at",-0.599056773657143,5.10594289008333,-6.49967203666683,7.18946024776596e-07,1.13347208732825e-05,5.69061300889044
"222011_s_at",0.932968127714285,4.08595477433333,6.49850984434115,7.21049621089001e-07,1.13497998190315e-05,5.68768581176809
"205224_at",0.714861237657143,3.54127465054167,6.49836417842781,7.21313721134854e-07,1.13497998190315e-05,5.68731891548168
"208047_s_at",-0.8758541062,0.805490905291667,-6.49829955560524,7.21430917257647e-07,1.13497998190315e-05,5.68715614594114
"204178_s_at",0.598756765657142,5.00998240983333,6.49801363722511,7.21949674386027e-07,1.13499455866602e-05,5.68643598038273
"222368_at",-0.779964811914285,4.70686007129167,-6.49557100318379,7.26396974674479e-07,1.14047667202863e-05,5.68028318496958
"201797_s_at",0.784291507142858,4.54623564029167,6.49553613886855,7.26460653413218e-07,1.14047667202863e-05,5.68019536024284
"221739_at",0.576291726199999,5.4074849515,6.4951497587623,7.27166746647568e-07,1.14078124049774e-05,5.67922204372015
"202817_s_at",-0.904803290285716,4.47215076404167,-6.49414604230541,7.29004260075627e-07,1.14285910638316e-05,5.67669354641891
"204476_s_at",0.756231872771429,1.95864197458333,6.49320047152502,7.30739646532979e-07,1.1447740580742e-05,5.67431143280858
"44563_at",0.527518813971428,3.884787845125,6.48693370598784,7.42347623186653e-07,1.16214181319249e-05,5.65852170591483
"200761_s_at",-0.676867811314287,6.64581098745833,-6.48215043615246,7.51333803017715e-07,1.17538364675742e-05,5.6464671277247
"214686_at",-0.678855133342857,4.81298493854167,-6.47749305946128,7.60189799229192e-07,1.1870751387814e-05,5.63472760860694
"218585_s_at",1.73701487931429,3.40314343266667,6.47746861135446,7.60236566348258e-07,1.1870751387814e-05,5.63466597824907
"209946_at",1.21353142074286,2.30320351129167,6.47738010291902,7.60405899825405e-07,1.1870751387814e-05,5.63444285999858
"217164_at",-0.801695170971428,4.95426246504167,-6.475789220767,7.63456110645215e-07,1.19100222526915e-05,5.63043231899752
"200691_s_at",0.4811361542,6.955222151875,6.47464587530462,7.65655939429343e-07,1.19359813594594e-05,5.62754984065882
"201011_at",0.499879622628571,6.05822451191667,6.47271259046904,7.69390312081439e-07,1.19784629262722e-05,5.62267555481327
"204523_at",-0.870053289342857,3.36949031120833,-6.47267845755443,7.69456410086433e-07,1.19784629262722e-05,5.62258949398788
"220987_s_at",0.694491167799999,5.84239003045833,6.47170043997875,7.71352785802674e-07,1.19995991685239e-05,5.6201235254833
"214693_x_at",-0.859749817314285,7.53228067145833,-6.46957256287355,7.75495178487753e-07,1.20556218361282e-05,5.61475797611832
"209147_s_at",-1.03132954045714,5.0107956435,-6.46762952930967,7.79297493618764e-07,1.21062833091668e-05,5.60985812324524
"202912_at",1.04310621522857,5.366617615375,6.46657649450749,7.8136609087101e-07,1.21299598650408e-05,5.60720247063806
"218550_s_at",0.740235354771428,2.90485029175,6.46593568023585,7.82627648476107e-07,1.21410836525782e-05,5.60558634435444
"209487_at",0.6467318758,3.46800505208333,6.46384249708167,7.86762908059919e-07,1.21967413381008e-05,5.60030707442258
"202616_s_at",-0.773945641685713,3.81769484766667,-6.45680527782294,8.00829189507997e-07,1.2406169579047e-05,5.58255512084227
"203196_at",-0.982092946142858,3.35396919925,-6.45616396568281,8.02123720074087e-07,1.24175886810913e-05,5.5809371138393
"213364_s_at",-0.971974757628572,5.06562520970833,-6.45553101145268,8.03403466471102e-07,1.24287632101227e-05,5.57934015339289
"221718_s_at",-0.472885612000001,5.083639316,-6.45358773563343,8.07345492087719e-07,1.24810564936331e-05,5.57443696747463
"203409_at",-0.834638021285715,5.51602504979167,-6.45331305859051,8.07904271841759e-07,1.24810564936331e-05,5.5737438844486
"219959_at",0.771686933828571,3.355181951875,6.45192904640647,8.10725778777044e-07,1.25159654704201e-05,5.57025154054549
"212928_at",-0.561243061057143,6.14902781525,-6.45147921982457,8.11644970849911e-07,1.25214785426755e-05,5.56911643070111
"205206_at",-1.31425079651429,4.99233604258333,-6.45005380826417,8.14564715484876e-07,1.2557825721008e-05,5.56551935911035
"200957_s_at",0.555228678285715,5.55911432491667,6.44880381551741,8.17133930492974e-07,1.258872238561e-05,5.56236479645439
"206070_s_at",-0.531792044371428,0.69287914525,-6.44681542845435,8.21237822235786e-07,1.26432031554572e-05,5.55734645457109
"208860_s_at",-0.636763416885714,4.91233602954167,-6.44483226772149,8.25351806774652e-07,1.2697763949944e-05,5.55234091249716
"221263_s_at",0.508658355628572,7.13628451366667,6.44449547651608,8.26052545181802e-07,1.26997740158834e-05,5.55149080523769
"204023_at",0.93642768542857,4.21994031341667,6.44391240283391,8.27267137429295e-07,1.27096758762155e-05,5.5500190206125
"202846_s_at",-0.436627295114286,6.196644706125,-6.44292590115844,8.29326241886995e-07,1.27304711298617e-05,5.54752883325964
"208084_at",0.559438365314286,1.42002673741667,6.44271667906093,8.29763616310958e-07,1.27304711298617e-05,5.5470006897672
"201719_s_at",-0.767495566142857,4.27544212725,-6.44240540614369,8.3041475997931e-07,1.27316927791184e-05,5.54621492934555
"217620_s_at",-0.97783965782857,2.48510647470833,-6.44212217283458,8.31007699840871e-07,1.27320209968054e-05,5.54549994225135
"201317_s_at",0.614373519057141,7.53794806691667,6.43963767597589,8.36227402585352e-07,1.28031875239821e-05,5.53922780020297
"220230_s_at",0.588486395914285,5.31420708420833,6.4390782017032,8.37407399349736e-07,1.28124482385399e-05,5.53781531648914
"213469_at",-0.762443126742858,3.12480501608333,-6.43592773706594,8.44083783382471e-07,1.29057340030277e-05,5.52986087906664
"213571_s_at",0.473898987628571,5.47306162775,6.43497784386154,8.46107374183886e-07,1.29278010800373e-05,5.52746235286973
"205439_at",-0.842449513399999,3.82487824320833,-6.43153245212058,8.53488702077259e-07,1.30316434655073e-05,5.51876182540999
"219006_at",0.753371846371429,4.57840073629167,6.42995738006653,8.56884877230863e-07,1.30745372671726e-05,5.51478396120876
"213646_x_at",0.643769499885714,10.084878159875,6.42394103281161,8.69984332898602e-07,1.326532579328e-05,5.49958735323089
"202735_at",0.695276419314286,4.624147661375,6.42320497622784,8.71600875814432e-07,1.32808842069207e-05,5.49772791382097
"205854_at",-0.581241745714286,5.600770415625,-6.42243009214931,8.73305992841276e-07,1.32977700632434e-05,5.49577033020342
"202566_s_at",-0.693487168228571,4.33610358158333,-6.42037613366831,8.77842116990008e-07,1.33577109564115e-05,5.49058114571169
"202454_s_at",-0.517666924142858,6.88463838045833,-6.41955723974955,8.79657300184482e-07,1.33761950008257e-05,5.48851215128222
"207431_s_at",-1.26499224368571,8.41772985233333,-6.41400920532959,8.9205616185075e-07,1.35554809805929e-05,5.47449291223792
"218233_s_at",0.4697706948,7.87156794333333,6.41255387767755,8.95337879031036e-07,1.35960749360425e-05,5.47081496934523
"218510_x_at",-0.735587149571428,3.35412912008333,-6.41113795156438,8.98542528227895e-07,1.36354440744774e-05,5.46723640433524
"205357_s_at",-0.871402295314286,1.78336724604167,-6.40928854839621,9.0274583276711e-07,1.36899039595323e-05,5.4625619886867
"210273_at",-0.779568354085715,3.419295931125,-6.40856932252357,9.04385876100583e-07,1.36963354911915e-05,5.46074403598399
"210878_s_at",-0.597373405885714,5.17424145725,-6.40856331713658,9.0439958286765e-07,1.36963354911915e-05,5.46072885624309
"212755_at",-0.584224300485714,1.887793713875,-6.40812575631892,9.05398845448643e-07,1.37021535869969e-05,5.45962282981598
"206600_s_at",-0.820377511485715,3.35327229175,-6.40567887653913,9.11007538989727e-07,1.37776747766966e-05,5.45343748544654
"219197_s_at",-0.936851912171429,5.507000134375,-6.4051799044568,9.1215560303204e-07,1.37856786762176e-05,5.45217608734277
"203354_s_at",-1.02811122414286,3.381695586,-6.40482824393294,9.12965607613194e-07,1.37885659937621e-05,5.45128707730117
"218590_at",0.655754553600001,3.21247379704167,6.40451281606466,9.13692777098126e-07,1.37901991838855e-05,5.45048965442135
"217947_at",-0.4438907506,8.226434640375,-6.40410196359293,9.14640816130021e-07,1.37903236373385e-05,5.44945097718511
"213671_s_at",0.452441807600002,5.97349488970833,6.40368423251575,9.15605752856594e-07,1.37903236373385e-05,5.4483948932688
"210759_s_at",0.457194110399999,6.788188237,6.40359267114338,9.15817393042948e-07,1.37903236373385e-05,5.44816341075126
"212299_at",-0.587993677514286,5.11378382804167,-6.40343706783679,9.16177177504197e-07,1.37903236373385e-05,5.44777001760196
"205666_at",-1.23503873654286,2.38621216479167,-6.40109413901398,9.21611879395465e-07,1.38627601872335e-05,5.44184638712392
"216197_at",-0.854770433428571,4.10183711395833,-6.394669466565,9.36683448754459e-07,1.40799576166687e-05,5.42560013952225
"209335_at",-1.16779526714285,6.88569054158333,-6.39314843800321,9.40288149814962e-07,1.41166693393768e-05,5.42175328566552
"218973_at",0.613431590171428,4.701511147625,6.39310423841558,9.4039310946874e-07,1.41166693393768e-05,5.42164149653751
"222162_s_at",1.23566152711429,4.79089113379167,6.39053177026608,9.46522449908508e-07,1.41991115263379e-05,5.41513491118953
"201064_s_at",0.529721112257144,5.48845606554167,6.38966768145981,9.48590387152932e-07,1.42205572372852e-05,5.41294921354883
"218961_s_at",0.612330268571428,3.74967970308333,6.38793788767592,9.52743940546745e-07,1.42732190743509e-05,5.40857351302603
"205565_s_at",0.699627436571429,1.81685345275,6.38540584936434,9.58857195078281e-07,1.43551490152949e-05,5.40216792627697
"206747_at",-0.651697875999999,5.3339023395,-6.38429075885203,9.61562059005251e-07,1.43859758149496e-05,5.39934675780887
"202352_s_at",0.697616450657142,5.48579304716667,6.38308089734947,9.64505582451812e-07,1.4417441581297e-05,5.39628568379222
"201917_s_at",-0.764545001228573,5.78161386308333,-6.38289461184468,9.64959617440135e-07,1.4417441581297e-05,5.3958143497534
"213007_at",1.18080962217143,3.1094383915,6.38245461718376,9.66032882393552e-07,1.44238032983118e-05,5.3947010750615
"205259_at",-0.588989781114286,1.11467475466667,-6.38202832431869,9.67073882374442e-07,1.44296750687578e-05,5.39362245084007
"200760_s_at",-0.652230764828574,6.23729299129167,-6.38119586212426,9.69110029915101e-07,1.44503776013512e-05,5.39151606926704
"213612_x_at",-0.407740425514286,8.47170332579167,-6.38052308816361,9.70758774404262e-07,1.44652797440828e-05,5.38981369846864
"218584_at",-0.723311014257143,4.24908737683333,-6.38002576121853,9.71979389515087e-07,1.44737866712751e-05,5.38855524645678
"212078_s_at",-0.719397685657143,4.280103523875,-6.3789265195283,9.74682853118903e-07,1.44906862072261e-05,5.38577360553036
"201957_at",-0.581687947171429,3.89686099745833,-6.37887300924332,9.74814650688982e-07,1.44906862072261e-05,5.38563819430343
"218336_at",0.829364224771425,5.98728334291667,6.37877110219882,9.75065701155089e-07,1.44906862072261e-05,5.38538031119248
"214581_x_at",1.38343764017143,2.367533497375,6.37804647817999,9.7685272612829e-07,1.45075654533066e-05,5.38354656910678
"211042_x_at",0.556687305628572,4.59318093704167,6.37721272884569,9.789129890107e-07,1.45284774524926e-05,5.38143661063845
"208988_at",-0.483866878857144,6.47013317433333,-6.37442223596656,9.85840712070226e-07,1.46134108879295e-05,5.37437426029131
"205542_at",1.28127999505714,3.82221667329167,6.37437930387241,9.85947684363153e-07,1.46134108879295e-05,5.3742655992657
"217773_s_at",0.516582524514285,7.27987543879167,6.37175003786966,9.92521466452203e-07,1.46971863448916e-05,5.36761059573415
"219156_at",-0.591311509971427,3.26984062379167,-6.37159144849245,9.9291939888952e-07,1.46971863448916e-05,5.36720916479767
"218342_s_at",-0.665812076742857,5.05972959708333,-6.37022540058645,9.96353807833729e-07,1.47382295996759e-05,5.36375124246626
"210466_s_at",0.472011568628572,8.39683300504167,6.3682922766941,1.00123455936991e-06,1.47919980111242e-05,5.35885755584016
"210949_s_at",0.455948495742856,8.05508625629167,6.36825980967994,1.00131673927258e-06,1.47919980111242e-05,5.35877536281007
"220783_at",-1.48606752985714,3.380332836125,-6.36644837306713,1.00591269315759e-06,1.48500444436524e-05,5.35418939559222
"207957_s_at",-0.528109595857143,1.734821618375,-6.36512367019776,1.00928728129768e-06,1.48899952089195e-05,5.35083548054012
"218435_at",0.607103640457143,6.10342794166667,6.36282292259967,1.01517564764986e-06,1.49604445950727e-05,5.34500999227454
"204137_at",-0.619910037799997,5.50161225420833,-6.36273331996105,1.01540567525923e-06,1.49604445950727e-05,5.34478310832616
"204820_s_at",-0.750972009228571,6.16945312495833,-6.36088172291877,1.02017096606885e-06,1.50207195050335e-05,5.34009448469863
"219654_at",0.640255167542856,3.36199104508333,6.36041510035548,1.0213754529743e-06,1.50285211135459e-05,5.33891284891599
"201643_x_at",-0.452362456971429,5.52223841145833,-6.35989674647197,1.02271516805193e-06,1.5038300857223e-05,5.33760018868769
"212842_x_at",-0.593214662085713,6.13120167325,-6.35820290580654,1.02710546263437e-06,1.50928947170883e-05,5.33331059017995
"212672_at",-0.675367817914286,3.59043522766667,-6.35767218997524,1.02848497147076e-06,1.51032034999697e-05,5.33196651257053
"204026_s_at",1.1099325942,5.03560723195833,6.35638223026955,1.03184586700482e-06,1.51334152459147e-05,5.32869948088945
"221600_s_at",-0.836004894999999,3.216770252625,-6.3563611191344,1.03190096326006e-06,1.51334152459147e-05,5.32864601220337
"205217_at",0.576280377542858,3.05436232733333,6.35595742587244,1.03295510532054e-06,1.51389084744906e-05,5.32762356026925
"200830_at",0.523862885971429,6.6988665745,6.35264263265426,1.0416523387943e-06,1.52563373775941e-05,5.31922744808692
"204651_at",-0.777163677914286,2.83405897795833,-6.3520870700197,1.04311726947259e-06,1.52677551984499e-05,5.31782014892475
"212639_x_at",0.527884824628568,10.1287118710833,6.35122097387656,1.04540520557177e-06,1.52911961684323e-05,5.31562617679272
"213016_at",-0.711651466685715,4.08509039508333,-6.34998150583391,1.04868834064671e-06,1.53187961219431e-05,5.31248626454035
"219165_at",-0.671072820142856,6.1131408425,-6.34975386965245,1.04929244732679e-06,1.53187961219431e-05,5.31190958381989
"201163_s_at",-1.00540874148572,6.69083523875,-6.34973028034632,1.04935506944765e-06,1.53187961219431e-05,5.31184982371447
"212266_s_at",-0.589148458514288,7.906403595125,-6.34836485512986,1.05298632056701e-06,1.53550708926785e-05,5.30839062566052
"201432_at",-0.670318507171428,7.75397158654167,-6.34827771709969,1.05321849100026e-06,1.53550708926785e-05,5.30816986225635
"213071_at",-1.24200566125714,6.20344372554167,-6.34653843083771,1.05786354122041e-06,1.54127051064532e-05,5.30376324546962
"221937_at",-0.386182499342858,5.22046136875,-6.34515191151229,1.06158137996732e-06,1.54567636611321e-05,5.30025018531081
"214505_s_at",-1.00068288605714,2.74494413154167,-6.34445007548844,1.0634683554932e-06,1.54741244646127e-05,5.29847185552578
"212838_at",-0.645649476171428,5.64883645041667,-6.33822524010152,1.080354533452e-06,1.57039346655441e-05,5.2826971673396
"201457_x_at",0.408630504714286,6.36032488716667,6.33810913216331,1.08067207623464e-06,1.57039346655441e-05,5.28240289714872
"203944_x_at",-0.547134953857143,4.66679254008333,-6.33511262351067,1.08890010035838e-06,1.58131861379946e-05,5.27480794383289
"204177_s_at",-0.589339465571428,4.42867699858333,-6.32742555729571,1.11030015623764e-06,1.61134570557042e-05,5.25532042335574
"212294_at",-0.524377476257144,7.83860675966667,-6.32673696696946,1.11223786168443e-06,1.61310695603803e-05,5.25357450281133
"212488_at",-1.28870315302857,7.34982389825,-6.32285408795242,1.12322885501099e-06,1.62695262260571e-05,5.24372862966377
"203382_s_at",-0.881724342857145,5.53961977016667,-6.32284837373694,1.12324511090703e-06,1.62695262260571e-05,5.24371413899984
"203020_at",-0.708595985999999,5.466342604125,-6.3203961523248,1.13024334301553e-06,1.63602540301215e-05,5.23749527425939
"214924_s_at",-0.614198294685713,6.57971557420833,-6.31980729202837,1.13193043924118e-06,1.63740353214129e-05,5.23600183302299
"211665_s_at",-0.842460381314286,3.242805665,-6.3195285132702,1.13273003807368e-06,1.63749688891417e-05,5.23529479541955
"207747_s_at",-0.636153767228572,2.76024015066667,-6.31917514890399,1.13374438972426e-06,1.63790037418205e-05,5.23439858361345
"211621_at",-0.838609009285714,3.18535119625,-6.31821390338364,1.13650837020685e-06,1.64082935600116e-05,5.23196058873519
"204933_s_at",0.649110768142857,1.07419938779167,6.31755430885909,1.13840893886817e-06,1.642508803832e-05,5.23028761737167
"212421_at",-0.599323105257143,4.64309596308333,-6.31430559527702,1.14781707850425e-06,1.6550110717048e-05,5.22204710485845
"218434_s_at",-0.486122722057142,6.13683829145833,-6.31354464788495,1.15003214686445e-06,1.65713235030397e-05,5.22011678378394
"201056_at",-0.678264777371429,4.43750216666667,-6.31231578504516,1.15361846140603e-06,1.66122549869051e-05,5.21699937139964
"217763_s_at",0.885059261514284,5.816132257125,6.31064553270592,1.15851115424917e-06,1.66719334516852e-05,5.21276200398893
"215516_at",-1.31221095962857,4.09580599183333,-6.30917073631842,1.162848820917e-06,1.67235527330975e-05,5.20902028441857
"209309_at",-0.733825310199997,7.51641724091667,-6.30665391913544,1.17028942226548e-06,1.6819701586973e-05,5.20263437560754
"215786_at",-0.7783161336,2.921534798875,-6.30483508873837,1.17569662280619e-06,1.68865207390416e-05,5.19801909798583
"210556_at",-1.04641429571429,3.1255261425,-6.30384209625384,1.17865939511369e-06,1.69181671037034e-05,5.19549925200538
"212080_at",-0.519044233228573,5.07580821154167,-6.30259417042872,1.18239356691115e-06,1.69608380489889e-05,5.19233234979421
"201475_x_at",0.523100995399999,6.05082835158333,6.30067869574895,1.18814864567676e-06,1.70324243112878e-05,5.18747110522558
"218118_s_at",0.549121200600001,4.86846433370833,6.30035069058181,1.18913699346209e-06,1.70356300986205e-05,5.18663863332445
"202036_s_at",0.995973139057143,2.24398282466667,6.29776957040704,1.19694365146781e-06,1.71364484085787e-05,5.18008744263206
"220786_s_at",-0.722391355685714,1.34739974966667,-6.29725931542184,1.19849308320333e-06,1.7147611056211e-05,5.17879228143952
"208974_x_at",0.480124169171431,7.08084357033333,6.29613589077801,1.20191164181475e-06,1.71854850094398e-05,5.17594064945117
"219843_at",-0.809159448914287,4.200882161125,-6.29538970400013,1.20418774692689e-06,1.72069855280888e-05,5.17404651016654
"201030_x_at",0.708601776171427,6.07874548245833,6.29405490211284,1.20827024290461e-06,1.72542539751193e-05,5.17065808676275
"209030_s_at",-0.586885533771428,4.98306344425,-6.29088097900446,1.21803426025393e-06,1.73825379448461e-05,5.16260035185698
"217871_s_at",0.648926095771429,8.54975257870833,6.29062856019319,1.218814215103e-06,1.73825379448461e-05,5.16195948854799
"201821_s_at",0.713024816371429,5.33572901920833,6.28706861970539,1.22986835411847e-06,1.75289682179765e-05,5.1529205681081
"201342_at",0.520251408600001,5.5274145415,6.28635099411432,1.23210899346733e-06,1.75496752221687e-05,5.15109832830631
"209075_s_at",-0.446810330171429,6.48820220016667,-6.28596544485776,1.23331450433659e-06,1.7553261096173e-05,5.15011929788511
"217938_s_at",0.488214126514286,7.2955553435,6.28576661676326,1.23393665559128e-06,1.7553261096173e-05,5.14961440566603
"216248_s_at",1.17326172091429,2.96832572858333,6.28501267960135,1.23629869187629e-06,1.75756387740447e-05,5.14769986941805
"218619_s_at",0.548769268742857,3.916818714875,6.28410699922086,1.23914220386166e-06,1.760482836443e-05,5.14539992950776
"218633_x_at",-0.651921917457143,4.05116725725,-6.2817362095157,1.24661713477329e-06,1.76997386305575e-05,5.13937904383892
"200604_s_at",0.774475255485714,3.36367140879167,6.28033368703675,1.25106073672193e-06,1.77515159439201e-05,5.13581693744824
"212048_s_at",0.524647178000001,6.75538317266667,6.27774472567831,1.25930563521289e-06,1.78571302582034e-05,5.12924105539687
"205151_s_at",-1.09902406602857,3.540369580375,-6.27727831718989,1.26079683369018e-06,1.78669027125421e-05,5.12805632671834
"220635_at",-0.738982571000001,6.35402037683333,-6.27700696405206,1.26166522759171e-06,1.78678425143423e-05,5.12736705081254
"221740_x_at",-0.829044138285715,3.10610038120833,-6.27581428108869,1.26548930381114e-06,1.79106132280818e-05,5.12433738477062
"205364_at",-0.744070502714286,1.559165566625,-6.27257383133897,1.27593865519953e-06,1.80470383630983e-05,5.11610530047644
"212775_at",-0.573567255914286,4.19960339004167,-6.27190609757094,1.27810273806227e-06,1.80661768374449e-05,5.11440886055002
"221676_s_at",0.6965285338,5.63625276904167,6.27137473700545,1.27982750773055e-06,1.80790852185882e-05,5.11305886027842
"212489_at",-1.40284023028571,4.90884704129167,-6.26984333767684,1.28481159071072e-06,1.8137989737809e-05,5.10916796866764
"211750_x_at",0.610836078771428,10.1137484687083,6.26767163644478,1.29191342196702e-06,1.82266974674854e-05,5.10364986672158
"221679_s_at",-0.976934608600001,3.076294801875,-6.2654650616219,1.29917014050072e-06,1.83136103930198e-05,5.09804271243799
"218238_at",0.688416003857143,3.920565811125,6.26529897874858,1.29971800652531e-06,1.83136103930198e-05,5.09762065921754
"220690_s_at",0.407761720457144,4.63098117495833,6.26322482499589,1.30657992223746e-06,1.8398660510546e-05,5.09234956487976
"208025_s_at",1.07773627468571,1.494365997625,6.26035835246956,1.31612367762795e-06,1.85139129622649e-05,5.08506428691615
"205076_s_at",-0.669234417057142,4.83528278208333,-6.26026767849393,1.3164267240754e-06,1.85139129622649e-05,5.08483382242359
"215303_at",-0.785521754342858,1.40903898741667,-6.25877337812274,1.32143112787806e-06,1.85660058127597e-05,5.08103567690534
"211340_s_at",0.648755484542857,2.58383957279167,6.258450576631,1.32251472382463e-06,1.85660058127597e-05,5.08021516788633
"212651_at",-0.755638228428571,3.0499974035,-6.25841594825402,1.32263101965478e-06,1.85660058127597e-05,5.08012714760717
"213489_at",-0.550005263857143,3.675845627125,-6.25739885882504,1.32605144643879e-06,1.8597645640042e-05,5.07754180609754
"221905_at",-0.799880604657143,4.42922164525,-6.2571739137156,1.32680913934538e-06,1.8597645640042e-05,5.07697000499965
"218959_at",-0.705613350171428,5.421487154875,-6.25700169451537,1.32738953035269e-06,1.8597645640042e-05,5.07653222785667
"202328_s_at",-0.656695035599999,4.52023907358333,-6.25555741870304,1.33226700336587e-06,1.86542501784925e-05,5.07286080670581
"210389_x_at",-0.857939018085715,4.20573326029167,-6.25116080342683,1.34722718682389e-06,1.88518718849723e-05,5.06168322534354
"204788_s_at",-0.722672087771429,3.38119219941667,-6.25029203154809,1.35020345099289e-06,1.88816586803318e-05,5.0594743260179
"209050_s_at",-0.68811473942857,6.71554810470833,-6.24983746405104,1.35176338193821e-06,1.88865105092985e-05,5.0583185364012
"212899_at",-0.616068737371429,4.78680705,-6.24969693436397,1.35224600540159e-06,1.88865105092985e-05,5.05796121988341
"212061_at",-0.735764335085714,4.33310995866667,-6.24699149913817,1.3615715193248e-06,1.90048425664151e-05,5.05108192128455
"214820_at",-0.698406217771429,1.980227556375,-6.24447664206112,1.37029869207819e-06,1.91146800021452e-05,5.04468662522388
"209488_s_at",1.14647163588571,3.31259673858333,6.23945210541607,1.38790560017007e-06,1.93481683698302e-05,5.0319074891707
"208642_s_at",0.467211173600002,6.78637694633333,6.23746636538609,1.39492718854383e-06,1.94338917943659e-05,5.02685643739112
"208345_s_at",-0.770001834485714,3.85144514054167,-6.23595440590559,1.40029766940347e-06,1.94936760854505e-05,5.02301028524957
"212716_s_at",0.448824394885717,7.93458262716667,6.23576595808419,1.40096850620848e-06,1.94936760854505e-05,5.02253089357739
"212057_at",-0.787907950457144,5.68706393379167,-6.23383772476535,1.4078514171654e-06,1.95772197379486e-05,5.01762548495383
"219575_s_at",0.514699438257142,4.17624312908333,6.22892836423153,1.42553102385524e-06,1.98107015710687e-05,5.00513460785019
"208986_at",-0.541308503485713,6.21220038691667,-6.22812635827511,1.42844056209091e-06,1.98387596020569e-05,5.00309386018439
"205528_s_at",-1.102270542,3.61320267941667,-6.22660697518892,1.43396916465385e-06,1.99031346299027e-05,4.99922754956195
"210057_at",-1.2709645932,2.67486205120833,-6.22564406504743,1.43748416473556e-06,1.9939498591416e-05,4.99677716541452
"203919_at",-0.742550170514287,3.06637108925,-6.2249689805931,1.43995370424416e-06,1.99613246231781e-05,4.99505918177681
"213015_at",-0.712268691171428,4.085633225125,-6.22458001673577,1.44137853624231e-06,1.99686502810136e-05,4.99406931150181
"208683_at",0.60516094174286,7.15072846670833,6.22412472677079,1.44304814936413e-06,1.99702634115751e-05,4.99291063139039
"205324_s_at",0.490831996742857,5.08657838641667,6.22400282002134,1.44349553199904e-06,1.99702634115751e-05,4.99260038436415
"218804_at",-1.2852989822,4.70203297283333,-6.22381520483201,1.44418433164463e-06,1.99702634115751e-05,4.99212290980953
"209190_s_at",0.457937342971428,6.32513720408333,6.22242057878064,1.44931495437382e-06,2.00287774432914e-05,4.98857353329891
"204298_s_at",-0.956534155857143,2.13547962208333,-6.22083438764743,1.45517281839651e-06,2.00972627869925e-05,4.98453640525902
"206088_at",-1.33933176328571,2.48198287420833,-6.21918159747342,1.46130221546561e-06,2.01694110619129e-05,4.98032953245482
"210962_s_at",-0.754732249857142,5.03370577329167,-6.21877666785632,1.46280789714623e-06,2.01776913465799e-05,4.97929882159238
"65472_at",-0.639568961542857,1.89432970841667,-6.21666137522629,1.47069900389803e-06,2.02739862065819e-05,4.97391430250985
