"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"IGKC",1.98662349180667e-160,-5.53057187067137,0.048,0.383,4.93675937713957e-156,"IGKC","Endothelial"
"HLA-A",4.01913215239493e-73,-0.574385982111696,0.914,0.95,9.9875433987014e-69,"HLA-A","Endothelial"
"COL3A1",1.86295332016414e-67,1.90010944317139,0.413,0.173,4.62943900060789e-63,"COL3A1","Endothelial"
"TXNIP",2.45872442339843e-66,-1.03593499757713,0.66,0.805,6.1099301921451e-62,"TXNIP","Endothelial"
"COL1A1",7.39240940138044e-62,1.42094026866372,0.453,0.224,1.83701373624304e-57,"COL1A1","Endothelial"
"RPS26",9.42777397139519e-54,-0.521904233668175,0.849,0.924,2.3428018318917e-49,"RPS26","Endothelial"
"TPM4",7.43649293604658e-51,0.72267646891792,0.788,0.685,1.84796849460757e-46,"TPM4","Endothelial"
"IGLC2",2.04232126199534e-50,-3.03817796391814,0.017,0.138,5.07516833605843e-46,"IGLC2","Endothelial"
"COL1A2",1.3697136187935e-49,1.37236744890539,0.413,0.206,3.40373834270185e-45,"COL1A2","Endothelial"
"RPS4Y1",2.70983629520835e-46,-1.19268069886523,0.196,0.403,6.73394319359275e-42,"RPS4Y1","Endothelial"
"HLA-E",4.44321102083301e-45,-0.46154456258007,0.909,0.954,1.104137938677e-40,"HLA-E","Endothelial"
"IGHA1",1.74168410241944e-42,-4.18094661120251,0.008,0.102,4.32808499451231e-38,"IGHA1","Endothelial"
"COL6A2",5.10228535227756e-39,1.61704511139488,0.376,0.191,1.26791791004097e-34,"COL6A2","Endothelial"
"COL4A1",5.14762265627082e-39,0.799365143481611,0.74,0.582,1.2791842300833e-34,"COL4A1","Endothelial"
"SLCO2A1",1.96925976701579e-36,1.20237114597739,0.45,0.27,4.89361052103425e-32,"SLCO2A1","Endothelial"
"MT-ND1",4.54412587445793e-34,-0.435506861215556,0.906,0.927,1.1292152798028e-29,"MT-ND1","Endothelial"
"SERPINE1",7.52880516897365e-34,1.53069931959238,0.329,0.163,1.87090808448995e-29,"SERPINE1","Endothelial"
"HLA-B",1.01587113116372e-33,-0.360613992404804,0.943,0.972,2.52443976094184e-29,"HLA-B","Endothelial"
"SELE",5.43922502170664e-33,1.6374816319247,0.487,0.332,1.3516474178941e-28,"SELE","Endothelial"
"GIMAP1",3.21260179821142e-32,-0.804055036318799,0.466,0.6,7.98331546855537e-28,"GIMAP1","Endothelial"
"JAM2",3.22432982560697e-32,-0.752760722063871,0.532,0.654,8.01245961663332e-28,"JAM2","Endothelial"
"LUM",5.27137140316748e-32,1.98160870886739,0.187,0.057,1.30993579368712e-27,"LUM","Endothelial"
"COL15A1",3.07044678579423e-29,0.704664130336806,0.736,0.643,7.63006026269865e-25,"COL15A1","Endothelial"
"ATP1B3",1.24309993869807e-27,0.62836453068858,0.728,0.633,3.08910334766472e-23,"ATP1B3","Endothelial"
"NFKBIA",5.97409153076962e-27,0.843758327243294,0.81,0.776,1.48456174539625e-22,"NFKBIA","Endothelial"
"MPZL2",3.32254751813345e-26,1.00122832844215,0.378,0.226,8.25653058256163e-22,"MPZL2","Endothelial"
"CLDN5",4.53435256939593e-26,-0.645184019311662,0.614,0.725,1.12678661349489e-21,"CLDN5","Endothelial"
"SELENOW",5.29919025828155e-26,-0.509741182398307,0.773,0.847,1.31684877918296e-21,"SELENOW","Endothelial"
"TNFAIP3",5.39835627482194e-26,1.38236248328466,0.363,0.22,1.34149153429325e-21,"TNFAIP3","Endothelial"
"ID1",8.98345001030185e-26,-0.459206754750388,0.797,0.874,2.23238732756001e-21,"ID1","Endothelial"
"CRIP1",1.36026470006993e-25,1.52616054272569,0.445,0.314,3.38025777967379e-21,"CRIP1","Endothelial"
"TGM2",8.08696177369314e-25,1.4343443943005,0.25,0.121,2.00961000076274e-20,"TGM2","Endothelial"
"FTL",8.11443763117384e-25,-0.344272127989798,0.888,0.928,2.0164377513467e-20,"FTL","Endothelial"
"NRN1",9.07765040542399e-25,-0.827806242421521,0.447,0.567,2.25579612574786e-20,"NRN1","Endothelial"
"MSN",9.40264631569814e-25,0.53869254916905,0.727,0.647,2.33655760945099e-20,"MSN","Endothelial"
"SERPINB9",2.51725527259806e-24,1.62712488017797,0.199,0.082,6.25537935240618e-20,"SERPINB9","Endothelial"
"B2M",3.58156288834731e-24,-0.292413189539413,0.993,0.995,8.90018377754307e-20,"B2M","Endothelial"
"CXCL2",4.80446707484865e-24,1.23358255882386,0.293,0.156,1.19391006809989e-19,"CXCL2","Endothelial"
"LGALS3",7.57092070681686e-24,-0.445004984888429,0.79,0.851,1.88137379564399e-19,"LGALS3","Endothelial"
"LTC4S",1.37268405732999e-23,-1.53702277116691,0.143,0.261,3.41111988246503e-19,"LTC4S","Endothelial"
"THBS1",3.25456028032462e-23,1.17229123259773,0.341,0.201,8.08758229660667e-19,"THBS1","Endothelial"
"LGALS1",6.09892632034103e-23,0.435571072118022,0.81,0.679,1.51558319060475e-18,"LGALS1","Endothelial"
"HIF1A",1.03033638744301e-22,0.801338476975114,0.532,0.393,2.56038592279588e-18,"HIF1A","Endothelial"
"PRSS23",1.15624682500997e-22,0.591650608059842,0.675,0.575,2.87327336014977e-18,"PRSS23","Endothelial"
"ACTA2",1.78425211644014e-22,2.28590297633457,0.165,0.062,4.43386650935376e-18,"ACTA2","Endothelial"
"CD93",1.91474468849833e-22,0.512974394009054,0.735,0.649,4.75814055091836e-18,"CD93","Endothelial"
"ACTB",2.53943651533027e-22,0.361550806249589,0.969,0.965,6.31049974059572e-18,"ACTB","Endothelial"
"INSR",4.15378187979467e-22,1.01831037713138,0.479,0.331,1.03221479712898e-17,"INSR","Endothelial"
"SLC38A2",4.85076944249696e-22,0.709075334533092,0.603,0.468,1.2054162064605e-17,"SLC38A2","Endothelial"
"MT-ND4",6.13968031598996e-22,-0.346904774179725,0.919,0.932,1.5257105585235e-17,"MT-ND4","Endothelial"
"CALCRL",7.98245266092424e-22,0.619771384858642,0.631,0.511,1.98363948623967e-17,"CALCRL","Endothelial"
"TSPAN7",8.11448999656784e-22,-0.715539497420915,0.414,0.535,2.01645076414711e-17,"TSPAN7","Endothelial"
"RCAN1",1.11513512220293e-21,1.2200943211838,0.467,0.333,2.77111077867428e-17,"RCAN1","Endothelial"
"IFITM3",1.13268751877888e-21,0.334719348263685,0.958,0.97,2.81472848416551e-17,"IFITM3","Endothelial"
"MT-CO1",1.17101115291621e-21,-0.313905556947168,0.93,0.933,2.90996271499679e-17,"MT-CO1","Endothelial"
"HLA-DQA2",1.25514969284286e-21,-2.03840842833136,0.045,0.128,3.11904698671449e-17,"HLA-DQA2","Endothelial"
"CRACR2B",1.37774535309204e-21,-1.22246688567596,0.124,0.233,3.42369720243371e-17,"CRACR2B","Endothelial"
"CAV1",1.44413175514463e-21,-0.414242316339656,0.85,0.897,3.5886674115344e-17,"CAV1","Endothelial"
"COL4A2",1.44428413521612e-21,0.531242938860945,0.728,0.605,3.58904607601206e-17,"COL4A2","Endothelial"
"SNHG7",2.40389683238749e-21,-0.58074190454284,0.635,0.712,5.97368362848291e-17,"SNHG7","Endothelial"
"COL6A1",2.79838780655255e-21,1.09751699844528,0.349,0.211,6.9539936992831e-17,"COL6A1","Endothelial"
"KRT17",3.48344061447018e-21,1.50386310623859,0.216,0.106,8.65634992695841e-17,"KRT17","Endothelial"
"CALD1",3.86894545978978e-21,0.542064359943055,0.786,0.728,9.61432946757761e-17,"CALD1","Endothelial"
"MCAM",5.03731091173136e-21,0.723829027467588,0.563,0.44,1.25177176156524e-16,"MCAM","Endothelial"
"FCGRT",7.53661196235255e-21,-0.532663375641633,0.567,0.666,1.87284807264461e-16,"FCGRT","Endothelial"
"FAM13C",8.13906856139802e-21,-0.878125434225228,0.262,0.388,2.02255853750741e-16,"FAM13C","Endothelial"
"TSPAN4",9.39947825431595e-21,-0.566814471942216,0.494,0.602,2.33577034619751e-16,"TSPAN4","Endothelial"
"MT-ND3",9.62148723452124e-21,-0.359827566358467,0.884,0.913,2.39093957777853e-16,"MT-ND3","Endothelial"
"EMP1",1.54528826833653e-20,0.509170392220558,0.696,0.61,3.84004134681627e-16,"EMP1","Endothelial"
"RPL27A",1.82190351494599e-20,0.274193561160725,0.92,0.9,4.52743023464078e-16,"RPL27A","Endothelial"
"NFKBIZ",2.00810294170589e-20,0.810166488766944,0.443,0.305,4.99013581013915e-16,"NFKBIZ","Endothelial"
"RAB31",2.23102013599802e-20,1.0519498750446,0.2,0.09,5.54408503795507e-16,"RAB31","Endothelial"
"MT-CYB",2.28936965279077e-20,-0.37337410446117,0.933,0.937,5.68908358718506e-16,"MT-CYB","Endothelial"
"RPS29",2.34900332431918e-20,0.331960694833506,0.922,0.911,5.83727326093317e-16,"RPS29","Endothelial"
"PNP",5.48325021446813e-20,0.705654486227334,0.478,0.343,1.36258767829533e-15,"PNP","Endothelial"
"ADAMTS9",7.83803188371381e-20,0.832834871874817,0.471,0.337,1.94775092310288e-15,"ADAMTS9","Endothelial"
"CD276",1.22550440225316e-19,1.29293181964376,0.184,0.081,3.0453784395991e-15,"CD276","Endothelial"
"PXDN",1.33976956298999e-19,0.917084892119713,0.449,0.318,3.32932736403013e-15,"PXDN","Endothelial"
"KRT16",1.41700647594889e-19,1.1590716472077,0.344,0.218,3.52126109273299e-15,"KRT16","Endothelial"
"IER3",1.49730328801589e-19,0.786620974567256,0.729,0.671,3.72079867071948e-15,"IER3","Endothelial"
"ANKRD29",1.87725841869241e-19,-0.870625775710998,0.246,0.362,4.66498717045064e-15,"ANKRD29","Endothelial"
"LBH",4.17537426875209e-19,0.951136946231803,0.326,0.198,1.03758050578489e-14,"LBH","Endothelial"
"TNFRSF12A",4.42783046026796e-19,1.12098233573302,0.221,0.11,1.10031586937659e-14,"TNFRSF12A","Endothelial"
"SELENOP",5.48660391505037e-19,-0.921423049641996,0.282,0.397,1.36342107289002e-14,"SELENOP","Endothelial"
"FABP4",8.43009763761185e-19,-1.11303093813498,0.3,0.419,2.09487926294654e-14,"FABP4","Endothelial"
"CYR61",9.55957051593327e-19,0.61831695336656,0.534,0.402,2.37555327320942e-14,"CYR61","Endothelial"
"CSF3",1.05843660754493e-18,1.99886212340028,0.154,0.063,2.63021496974914e-14,"CSF3","Endothelial"
"EPHX1",1.17903128993343e-18,-0.920432639123041,0.213,0.323,2.92989275548456e-14,"EPHX1","Endothelial"
"C1orf115",1.18982676695065e-18,-1.12572050234093,0.225,0.33,2.95671951587237e-14,"C1orf115","Endothelial"
"ACTN1",1.54005253366651e-18,0.576681043962594,0.65,0.565,3.82703054616127e-14,"ACTN1","Endothelial"
"APOLD1",1.90315640223812e-18,0.896498983101553,0.321,0.197,4.72934365956172e-14,"APOLD1","Endothelial"
"SAMD4A",1.90334683981421e-18,1.21574541966392,0.221,0.113,4.72981689693832e-14,"SAMD4A","Endothelial"
"IER2",2.80406970959731e-18,-0.483203428063943,0.735,0.791,6.96811322834932e-14,"IER2","Endothelial"
"CXCL8",3.24954901958622e-18,1.84750397009225,0.12,0.04,8.07512931367175e-14,"CXCL8","Endothelial"
"CD59",3.83629232659187e-18,0.441633702397896,0.801,0.778,9.5331864315808e-14,"CD59","Endothelial"
"ENPP2",4.08215264577688e-18,-0.850833285881393,0.238,0.356,1.01441493247556e-13,"ENPP2","Endothelial"
"TIMP3",6.91314812424385e-18,-0.874675721893504,0.453,0.559,1.7179173088746e-13,"TIMP3","Endothelial"
"S100A9",6.95979586181381e-18,1.57842797243205,0.248,0.146,1.72950927166073e-13,"S100A9","Endothelial"
"MEOX2",8.06995927605613e-18,-0.987086107096197,0.181,0.288,2.00538488009995e-13,"MEOX2","Endothelial"
"MAP1B",1.07201142165795e-17,0.61089912311024,0.386,0.254,2.66394838282002e-13,"MAP1B","Endothelial"
"ENO1",1.08229761332618e-17,0.48139789243836,0.745,0.696,2.68950956911555e-13,"ENO1","Endothelial"
"CTSH",1.15503045839251e-17,-0.93192243393216,0.363,0.46,2.8702506891054e-13,"CTSH","Endothelial"
"SPARCL1",2.01927257354654e-17,-0.262789230627993,0.922,0.96,5.01789234526316e-13,"SPARCL1","Endothelial"
"MT-CO3",2.39241464514778e-17,-0.278542981531047,0.948,0.949,5.94515039319224e-13,"MT-CO3","Endothelial"
"PICALM",2.63386933657789e-17,0.69129907708921,0.485,0.353,6.54516530139605e-13,"PICALM","Endothelial"
"COL12A1",2.90076080405063e-17,1.64192981864372,0.16,0.071,7.20839059806582e-13,"COL12A1","Endothelial"
"IGFBP2",2.90305037089737e-17,-0.939393178044801,0.224,0.33,7.21408017167995e-13,"IGFBP2","Endothelial"
"DDX21",2.90853076344465e-17,0.628277938764993,0.572,0.455,7.22769894715994e-13,"DDX21","Endothelial"
"MT-ATP6",3.57589866083719e-17,-0.35923523838941,0.918,0.931,8.88610817218041e-13,"MT-ATP6","Endothelial"
"CD34",4.74475826315103e-17,-0.414905324918505,0.643,0.713,1.17907242839303e-12,"CD34","Endothelial"
"HLA-DPB1",4.80563521027986e-17,-0.731102757907221,0.435,0.537,1.19420034975455e-12,"HLA-DPB1","Endothelial"
"CCND1",6.92351503330294e-17,0.682739046724173,0.388,0.265,1.72049348577578e-12,"CCND1","Endothelial"
"UQCC2",1.15066919400801e-16,0.994519735734094,0.212,0.109,2.85941294710991e-12,"UQCC2","Endothelial"
"CAVIN2",1.47297593971727e-16,-0.907149937004045,0.303,0.407,3.66034521019741e-12,"CAVIN2","Endothelial"
"VCAM1",2.27107308795868e-16,1.44893486660007,0.184,0.091,5.64361662357733e-12,"VCAM1","Endothelial"
"ID3",2.61707394136657e-16,-0.351660652090522,0.83,0.868,6.50342874429592e-12,"ID3","Endothelial"
"BGN",3.02897147467885e-16,0.904397826244229,0.331,0.214,7.52699411457693e-12,"BGN","Endothelial"
"S100A7",3.0603361353226e-16,1.70913923363564,0.114,0.041,7.60493529627667e-12,"S100A7","Endothelial"
"SNCG",3.77114572543674e-16,-0.562064732406371,0.417,0.527,9.3712971277103e-12,"SNCG","Endothelial"
"XIST",4.23761179577316e-16,0.347496314034256,0.567,0.398,1.05304653124963e-11,"XIST","Endothelial"
"ICAM1",4.6160513891703e-16,0.892578355975945,0.51,0.413,1.14708877020882e-11,"ICAM1","Endothelial"
"OAF",4.7969211990317e-16,0.85901189152641,0.334,0.216,1.19203491795938e-11,"OAF","Endothelial"
"NMRK1",5.53059104405812e-16,-1.10079109071828,0.182,0.278,1.37435187444844e-11,"NMRK1","Endothelial"
"TUBA1C",9.06258344899153e-16,0.666289285559504,0.369,0.25,2.25205198707439e-11,"TUBA1C","Endothelial"
"COMP",1.0551034312786e-15,1.03198699668686,0.116,0.042,2.62193202672731e-11,"COMP","Endothelial"
"HLA-DRA",1.10852351735772e-15,-0.615485732677612,0.581,0.673,2.75468094063394e-11,"HLA-DRA","Endothelial"
"AVPR2",1.12325708482558e-15,-0.694317932647272,0.2,0.307,2.79129385579156e-11,"AVPR2","Endothelial"
"SRSF7",1.23243432020786e-15,-0.458816617448444,0.551,0.64,3.06259928571653e-11,"SRSF7","Endothelial"
"PTPRE",1.43961218924851e-15,0.820597370743405,0.403,0.284,3.57743629028255e-11,"PTPRE","Endothelial"
"CIRBP",1.51475113285349e-15,-0.282839915985376,0.722,0.787,3.76415656514093e-11,"CIRBP","Endothelial"
"NABP1",2.08968396008568e-15,1.14895582763728,0.201,0.107,5.19286464081292e-11,"NABP1","Endothelial"
"EPHA2",2.58312012915318e-15,0.954005189233691,0.217,0.116,6.41905352094566e-11,"EPHA2","Endothelial"
"RAI14",3.16194029526824e-15,0.628843180859057,0.483,0.357,7.85742163374158e-11,"RAI14","Endothelial"
"FOSL2",3.85165611903592e-15,0.596271215562487,0.461,0.336,9.57136545580426e-11,"FOSL2","Endothelial"
"CTSB",3.96930065591346e-15,0.516914209194735,0.6,0.509,9.86371212994494e-11,"CTSB","Endothelial"
"MYL6",4.93653248007662e-15,0.25331708585906,0.936,0.926,1.22672832129904e-10,"MYL6","Endothelial"
"ABL2",5.97628540100025e-15,0.577826008912606,0.492,0.376,1.48510692214856e-10,"ABL2","Endothelial"
"BCAM",6.41018783580976e-15,-0.375599853612044,0.677,0.75,1.59293167719872e-10,"BCAM","Endothelial"
"CNKSR3",6.48828324401347e-15,0.916814186076293,0.345,0.234,1.61233838613735e-10,"CNKSR3","Endothelial"
"AEBP1",6.8123898852378e-15,1.34211748975492,0.141,0.062,1.69287888648159e-10,"AEBP1","Endothelial"
"ZYX",8.37516935746597e-15,0.614910528336525,0.36,0.246,2.08122958533029e-10,"ZYX","Endothelial"
"COL6A3",8.49239393477977e-15,2.04237375854567,0.11,0.042,2.11035989279277e-10,"COL6A3","Endothelial"
"LIFR",9.02276556167772e-15,-1.02320173375633,0.235,0.33,2.24215724207691e-10,"LIFR","Endothelial"
"STOM",9.27380615261077e-15,0.435938002160171,0.699,0.631,2.30454082892378e-10,"STOM","Endothelial"
"COL5A2",1.00956903681164e-14,1.61458050778536,0.105,0.038,2.50877905647692e-10,"COL5A2","Endothelial"
"CD74",1.08970374314464e-14,-0.576284460008991,0.798,0.848,2.70791380171443e-10,"CD74","Endothelial"
"GSN",1.111114396756e-14,-0.433515579138503,0.842,0.875,2.76111927593866e-10,"GSN","Endothelial"
"YPEL3",1.17888328987721e-14,-0.55218875920078,0.388,0.483,2.92952497534487e-10,"YPEL3","Endothelial"
"EMP2",1.20891494846607e-14,-0.561421762007541,0.52,0.596,3.00415364693819e-10,"EMP2","Endothelial"
"SPARC",1.31548028952909e-14,0.283195665782948,0.899,0.866,3.26896851947979e-10,"SPARC","Endothelial"
"CCL14",1.4732156940606e-14,-0.737085107919042,0.278,0.381,3.66094099974059e-10,"CCL14","Endothelial"
"ATP5F1E",1.67747885206558e-14,0.28039148630441,0.892,0.88,4.16853494738297e-10,"ATP5F1E","Endothelial"
"HECW2",1.90941437053557e-14,0.768101094684248,0.234,0.135,4.7448947107809e-10,"HECW2","Endothelial"
"TNC",2.92439640251072e-14,2.30614758756207,0.1,0.036,7.26712506023913e-10,"TNC","Endothelial"
"FAM198B",3.04293116935068e-14,0.644092118618907,0.472,0.358,7.56168395583645e-10,"FAM198B","Endothelial"
"PMAIP1",3.1658859285073e-14,0.92942847669143,0.253,0.151,7.86722653234063e-10,"PMAIP1","Endothelial"
"ISG20",3.2820523470896e-14,0.705156366394114,0.211,0.115,8.15590008251766e-10,"ISG20","Endothelial"
"FJX1",3.46782295962474e-14,1.11302126342103,0.129,0.055,8.61754005466749e-10,"FJX1","Endothelial"
"ITPRIP",3.47735596346064e-14,0.817868655935725,0.315,0.208,8.6412295691997e-10,"ITPRIP","Endothelial"
"PKM",3.49322271735496e-14,0.433722082284965,0.708,0.641,8.68065845262708e-10,"PKM","Endothelial"
"CYP1B1",4.80473626857124e-14,0.942033215735324,0.143,0.065,1.19397696273995e-09,"CYP1B1","Endothelial"
"GIMAP7",5.06688233280905e-14,-0.364491508318164,0.657,0.742,1.25912025970305e-09,"GIMAP7","Endothelial"
"PDGFA",5.65876859989001e-14,1.58809280812672,0.15,0.072,1.40620399707267e-09,"PDGFA","Endothelial"
"PLPP3",7.48845485639481e-14,0.638663144303695,0.345,0.232,1.86088103181411e-09,"PLPP3","Endothelial"
"MMP2",7.60318855643751e-14,0.597528846652837,0.467,0.348,1.88939235627472e-09,"MMP2","Endothelial"
"PMEPA1",8.27841129456115e-14,0.890158272453948,0.239,0.144,2.05718520669845e-09,"PMEPA1","Endothelial"
"PDLIM7",8.64242208928071e-14,0.729135569074915,0.411,0.299,2.14764188918626e-09,"PDLIM7","Endothelial"
"PDLIM4",8.91077241480516e-14,0.568102688113593,0.383,0.271,2.21432694507908e-09,"PDLIM4","Endothelial"
"S100A8",1.46290218422651e-13,1.22934910220683,0.246,0.156,3.63531192780287e-09,"S100A8","Endothelial"
"NRP2",1.6509459596951e-13,0.709933571228309,0.389,0.276,4.10260070984233e-09,"NRP2","Endothelial"
"C2CD4B",1.65837988655542e-13,0.968680758059575,0.449,0.354,4.12107401809022e-09,"C2CD4B","Endothelial"
"RRBP1",1.83833435494985e-13,0.559230006092036,0.627,0.555,4.56826087205039e-09,"RRBP1","Endothelial"
"KRT14",4.72882030477559e-13,0.682096308107858,0.506,0.403,1.17511184573673e-08,"KRT14","Endothelial"
"PLA2G2A",5.0940249629393e-13,1.63200695009893,0.104,0.041,1.26586520329042e-08,"PLA2G2A","Endothelial"
"FAM167B",5.62156201352754e-13,0.887437129186153,0.355,0.25,1.39695816036159e-08,"FAM167B","Endothelial"
"ISG15",6.00765591596202e-13,1.37113116772648,0.543,0.464,1.49290249511656e-08,"ISG15","Endothelial"
"SYNPO",6.25212830473848e-13,0.456523359060908,0.479,0.366,1.55365388372751e-08,"SYNPO","Endothelial"
"PLEKHO1",6.34809333937546e-13,0.650223772547095,0.384,0.279,1.5775011948348e-08,"PLEKHO1","Endothelial"
"ADAMTS4",6.44356599728913e-13,0.705471365871039,0.304,0.2,1.60122615032635e-08,"ADAMTS4","Endothelial"
"SPRY4",6.92920499780909e-13,1.00618944917716,0.228,0.139,1.72190744195556e-08,"SPRY4","Endothelial"
"THY1",7.68274159735124e-13,1.79261896398864,0.139,0.068,1.90916128694178e-08,"THY1","Endothelial"
"SERPINE2",1.0160290296155e-12,0.614923953030715,0.106,0.042,2.52483213859453e-08,"SERPINE2","Endothelial"
"P2RY6",1.14981163895632e-12,1.54723215282104,0.113,0.049,2.85728192280647e-08,"P2RY6","Endothelial"
"SERPING1",1.30548222868654e-12,-0.63025958679341,0.253,0.349,3.24412333828604e-08,"SERPING1","Endothelial"
"PDLIM5",1.4934225150683e-12,0.547974245191619,0.558,0.467,3.71115494994472e-08,"PDLIM5","Endothelial"
"CDKN1C",1.55077584562567e-12,-0.851504003216349,0.236,0.325,3.85367797637979e-08,"CDKN1C","Endothelial"
"PHLDA1",1.73982583132366e-12,0.779267842660286,0.364,0.264,4.32346719083931e-08,"PHLDA1","Endothelial"
"APLN",1.9413713605255e-12,1.41635649159393,0.101,0.04,4.82430783090587e-08,"APLN","Endothelial"
"HLA-DMB",2.33223296031176e-12,-1.12703770405517,0.148,0.227,5.79559890637473e-08,"HLA-DMB","Endothelial"
"FKBP5",2.33342799828146e-12,1.07105176380303,0.107,0.043,5.79856857572943e-08,"FKBP5","Endothelial"
"CXCL3",2.39991338230704e-12,0.922444888299231,0.114,0.049,5.96378475503299e-08,"CXCL3","Endothelial"
"TNFAIP2",2.68236734740048e-12,0.791537552918091,0.306,0.21,6.66568285829019e-08,"TNFAIP2","Endothelial"
"METTL7A",3.81324566413296e-12,-1.03121842432254,0.086,0.154,9.4759154753704e-08,"METTL7A","Endothelial"
"TM4SF1",4.09508462311752e-12,0.326301239821385,0.851,0.845,1.0176285288447e-07,"TM4SF1","Endothelial"
"RPL36A",4.71199649482945e-12,0.443421957316611,0.839,0.803,1.17093112896512e-07,"RPL36A","Endothelial"
"IL33",4.8517595849375e-12,-0.571141363062083,0.366,0.457,1.20566225685697e-07,"IL33","Endothelial"
"PIK3IP1",5.51600275157834e-12,-0.986659882586453,0.124,0.201,1.37072668376722e-07,"PIK3IP1","Endothelial"
"EGFL7",5.6522491722684e-12,-0.265694419133322,0.806,0.865,1.4045839193087e-07,"EGFL7","Endothelial"
"BCAR1",6.39567077349836e-12,0.629617772630176,0.356,0.258,1.58932418721434e-07,"BCAR1","Endothelial"
"ANXA1",6.82042366615376e-12,0.292624226418501,0.846,0.827,1.69487528103921e-07,"ANXA1","Endothelial"
"HLA-DPA1",6.84564755559693e-12,-0.589429838929959,0.505,0.581,1.70114341756584e-07,"HLA-DPA1","Endothelial"
"WDR1",7.00494649257861e-12,0.420894321732009,0.539,0.445,1.74072920340578e-07,"WDR1","Endothelial"
"HYAL2",7.43940976610618e-12,0.405740990315556,0.682,0.622,1.84869332687738e-07,"HYAL2","Endothelial"
"SPSB1",7.99334327437447e-12,1.01752295514585,0.149,0.076,1.98634580368205e-07,"SPSB1","Endothelial"
"CLU",8.30347818220506e-12,-0.746169083776592,0.407,0.489,2.06341432827796e-07,"CLU","Endothelial"
"BMPR2",9.44772895653881e-12,0.451012067018583,0.58,0.498,2.34776064569989e-07,"BMPR2","Endothelial"
"SH2B2",1.04349917443586e-11,0.870630726772423,0.172,0.095,2.59309544847311e-07,"SH2B2","Endothelial"
"MMP28",1.12203846302839e-11,-1.13484730738474,0.105,0.175,2.78826558062554e-07,"MMP28","Endothelial"
"NT5E",1.44017682483614e-11,0.988998020929661,0.205,0.121,3.57883940971781e-07,"NT5E","Endothelial"
"CD79B",1.5160949520377e-11,-0.79915460118525,0.187,0.267,3.76749595581369e-07,"CD79B","Endothelial"
"HMGA1",1.52197426510712e-11,1.04824745864539,0.174,0.097,3.78210604879118e-07,"HMGA1","Endothelial"
"SGK1",1.68474307394083e-11,0.496617850410295,0.424,0.317,4.18658653874297e-07,"SGK1","Endothelial"
"RFLNB",1.7550711193572e-11,0.614521470867472,0.286,0.191,4.36135173160265e-07,"RFLNB","Endothelial"
"WWTR1",1.81225982178087e-11,0.431786468489959,0.589,0.516,4.50346565712547e-07,"WWTR1","Endothelial"
"MT2A",1.87908738956447e-11,0.444882895070972,0.561,0.444,4.66953216306771e-07,"MT2A","Endothelial"
"TUBB6",1.88213753405755e-11,0.527630772578223,0.547,0.45,4.67711177213301e-07,"TUBB6","Endothelial"
"BMP2",2.33379361195993e-11,1.16267929086405,0.127,0.062,5.79947712572042e-07,"BMP2","Endothelial"
"PABPC1",2.46774452151193e-11,0.374163728421601,0.759,0.737,6.13234513595714e-07,"PABPC1","Endothelial"
"ITM2A",2.48070445559727e-11,-0.482313467794172,0.545,0.605,6.16455057215922e-07,"ITM2A","Endothelial"
"SOX4",2.53013306051113e-11,0.40691665733776,0.675,0.605,6.28738065537015e-07,"SOX4","Endothelial"
"ACKR3",2.70097500333162e-11,1.38580315563266,0.159,0.087,6.71192288327907e-07,"ACKR3","Endothelial"
"CYTOR",2.76336678843526e-11,0.587282461345222,0.384,0.28,6.86696646926162e-07,"CYTOR","Endothelial"
"UPP1",3.05213381833327e-11,0.493512219445899,0.528,0.427,7.58455253855817e-07,"UPP1","Endothelial"
"SLC25A44",3.26462139524212e-11,0.972763053200614,0.142,0.072,8.11258416717666e-07,"SLC25A44","Endothelial"
"MARCH3",3.34913112061582e-11,0.990214350758033,0.161,0.088,8.32259083473031e-07,"MARCH3","Endothelial"
"ELOVL5",3.51187566290249e-11,0.715282920142276,0.317,0.221,8.72701102231268e-07,"ELOVL5","Endothelial"
"HSPA8",3.6100008556146e-11,0.346770049134727,0.807,0.795,8.97085212620227e-07,"HSPA8","Endothelial"
"GPR4",3.6531351190118e-11,0.733428037133815,0.193,0.113,9.07804077074433e-07,"GPR4","Endothelial"
"CAT",3.78378013233721e-11,-1.02209109903989,0.176,0.25,9.40269362885798e-07,"CAT","Endothelial"
"FSTL1",4.39248876604242e-11,0.662563090549829,0.505,0.415,1.09153345836154e-06,"FSTL1","Endothelial"
"YWHAG",4.86936783834601e-11,0.56554421581053,0.409,0.305,1.21003790782898e-06,"YWHAG","Endothelial"
"SPSB3",5.10432609829188e-11,-0.577170663803161,0.317,0.394,1.26842503542553e-06,"SPSB3","Endothelial"
"RBP7",5.15052428933131e-11,-0.61154121123588,0.327,0.416,1.27990528589883e-06,"RBP7","Endothelial"
"FRMD6",5.37698262626953e-11,0.930660893609242,0.123,0.059,1.33618018262798e-06,"FRMD6","Endothelial"
"NAMPT",5.74699478425215e-11,0.424556131220792,0.537,0.441,1.42812820388666e-06,"NAMPT","Endothelial"
"LAMB1",6.56280642436781e-11,0.49889831769271,0.509,0.411,1.6308573964554e-06,"LAMB1","Endothelial"
