"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"MFSD1",1.51856879095839e-20,-0.495232564464801,0.309,0.542,3.77364344553159e-16,"MFSD1","Myeloid"
"RPL7L1",1.56049911916104e-20,-1.04956662794676,0.151,0.318,3.87784031111519e-16,"RPL7L1","Myeloid"
"ZNF22",1.64040787348536e-20,-1.13902618058196,0.094,0.238,4.07641356561112e-16,"ZNF22","Myeloid"
"CLEC7A",1.73615095110641e-20,-0.497411433328768,0.496,0.712,4.31433511349944e-16,"CLEC7A","Myeloid"
"DUSP6",1.8201030983887e-20,-0.551003492700369,0.254,0.474,4.52295619949592e-16,"DUSP6","Myeloid"
"CCT6A",1.86419962561309e-20,-0.631690816294198,0.323,0.534,4.63253606964852e-16,"CCT6A","Myeloid"
"DUS1L",1.89218442654213e-20,-1.05176131301635,0.113,0.267,4.70207829995719e-16,"DUS1L","Myeloid"
"UNC93B1",1.89612722084998e-20,-0.601085171327774,0.272,0.489,4.71187614381221e-16,"UNC93B1","Myeloid"
"IFFO1",1.90369320590907e-20,-1.23756728319032,0.058,0.182,4.73067761668404e-16,"IFFO1","Myeloid"
"SDHD",1.970828664184e-20,-0.858701578613604,0.209,0.398,4.89750923049724e-16,"SDHD","Myeloid"
"TRAPPC6A",2.03937528224641e-20,-0.867649523977418,0.146,0.316,5.06784757638232e-16,"TRAPPC6A","Myeloid"
"CTSZ",2.11151515099473e-20,-0.391654707999732,0.832,0.911,5.24711515022189e-16,"CTSZ","Myeloid"
"SF1",2.37273341263916e-20,-0.53020517265779,0.432,0.677,5.89624253040831e-16,"SF1","Myeloid"
"NRG1",2.38469181133889e-20,2.00359585972634,0.218,0.072,5.92595915117713e-16,"NRG1","Myeloid"
"NR1D2",2.51827779047674e-20,-1.15910289600763,0.088,0.23,6.25792030933471e-16,"NR1D2","Myeloid"
"SORBS3",2.52566692422426e-20,-1.2670013145576,0.07,0.2,6.27628230669729e-16,"SORBS3","Myeloid"
"SERTAD3",2.64423403418338e-20,-0.628428642571726,0.131,0.301,6.57092157494569e-16,"SERTAD3","Myeloid"
"VPS51",2.65921284691239e-20,-0.905131044623495,0.161,0.337,6.60814392457729e-16,"VPS51","Myeloid"
"C7orf50",2.66539444475486e-20,-0.738377551531282,0.191,0.376,6.62350519521583e-16,"C7orf50","Myeloid"
"NDRG2",2.70866830431285e-20,-1.07248471558804,0.144,0.307,6.73104073621742e-16,"NDRG2","Myeloid"
"TMEM109",2.72070238473504e-20,-0.726552629987618,0.196,0.388,6.76094542606657e-16,"TMEM109","Myeloid"
"ATP5F1D",2.82600264149748e-20,-0.430219721906207,0.576,0.801,7.02261656412123e-16,"ATP5F1D","Myeloid"
"MARCH1",2.93498806034587e-20,-0.709864147364242,0.256,0.458,7.29344532995949e-16,"MARCH1","Myeloid"
"INHBA",3.00637022796127e-20,3.54774476916635,0.15,0.026,7.47083001648377e-16,"INHBA","Myeloid"
"DRAM2",3.09675060590638e-20,-0.794695200560341,0.251,0.457,7.69542525567736e-16,"DRAM2","Myeloid"
"ARF5",3.11985457566273e-20,-0.536244362440802,0.374,0.609,7.75283862052189e-16,"ARF5","Myeloid"
"PSMG2",3.39201049057547e-20,-0.621416354583697,0.307,0.519,8.42914606908005e-16,"PSMG2","Myeloid"
"MRPL34",3.57790810423958e-20,-0.675402163554233,0.191,0.381,8.89110163903535e-16,"MRPL34","Myeloid"
"RNF125",3.71914697400669e-20,-1.34301002692759,0.08,0.213,9.24208023040663e-16,"RNF125","Myeloid"
"HMGN3",3.77950151577451e-20,-0.564105692273102,0.292,0.512,9.39206126669965e-16,"HMGN3","Myeloid"
"REX1BD",3.86898733475938e-20,-0.524936125910074,0.369,0.6,9.61443352687706e-16,"REX1BD","Myeloid"
"MFNG",4.19368791141343e-20,-1.11521494696434,0.084,0.223,1.04213144598624e-15,"MFNG","Myeloid"
"CHD9",4.51569024016797e-20,-0.6236381956093,0.24,0.448,1.12214902468174e-15,"CHD9","Myeloid"
"ZNF581",5.08266497099947e-20,-0.892898030209672,0.157,0.33,1.26304224529337e-15,"ZNF581","Myeloid"
"LDHA",5.18530279911381e-20,0.679332507235964,0.792,0.79,1.28854774557978e-15,"LDHA","Myeloid"
"THBD",5.41019945533118e-20,1.3227510945745,0.461,0.301,1.3444345646498e-15,"THBD","Myeloid"
"MRPS25",6.00581223560285e-20,-1.30491925746877,0.092,0.231,1.49244434054731e-15,"MRPS25","Myeloid"
"RAB4A",6.04110156799562e-20,-0.672326683397407,0.173,0.356,1.50121373964691e-15,"RAB4A","Myeloid"
"SCARB1",6.18316696564098e-20,-1.66425609362082,0.028,0.125,1.53651699096178e-15,"SCARB1","Myeloid"
"MCRIP2",6.40193176887916e-20,-1.38277941374005,0.055,0.175,1.59088004456647e-15,"MCRIP2","Myeloid"
"SYPL1",6.49221411854073e-20,-0.914550788147409,0.154,0.326,1.61331520845737e-15,"SYPL1","Myeloid"
"EIF2A",6.67789953966578e-20,-0.71350261401374,0.234,0.429,1.65945803560695e-15,"EIF2A","Myeloid"
"DTD1",6.83441741293474e-20,-1.03083419351721,0.112,0.262,1.69835272711428e-15,"DTD1","Myeloid"
"EIF2B1",6.98798818848304e-20,-1.10813770292192,0.096,0.238,1.73651506483803e-15,"EIF2B1","Myeloid"
"PRCP",7.03446032180842e-20,-0.581079295979315,0.272,0.483,1.74806338996939e-15,"PRCP","Myeloid"
"RPS6KA4",7.11707124149521e-20,-0.924471586222329,0.095,0.24,1.76859220351156e-15,"RPS6KA4","Myeloid"
"FAM13A",7.44651972677387e-20,-1.1106680555188,0.061,0.187,1.85046015210331e-15,"FAM13A","Myeloid"
"GLUD1",7.46986123848195e-20,-0.563982572309638,0.279,0.489,1.85626051776277e-15,"GLUD1","Myeloid"
"CD4",7.78677762310951e-20,-0.414205114103393,0.343,0.578,1.93501423934271e-15,"CD4","Myeloid"
"DOK1",8.33620807102418e-20,-0.88356453699251,0.102,0.253,2.07154770564951e-15,"DOK1","Myeloid"
"CCNL2",9.24451268101731e-20,-0.968577937394782,0.114,0.266,2.2972614012328e-15,"CCNL2","Myeloid"
"EP300",1.06578988944464e-19,-0.62701857088353,0.185,0.375,2.64848787526993e-15,"EP300","Myeloid"
"PPIA",1.10298395961414e-19,-0.305154926680499,0.811,0.95,2.74091513964114e-15,"PPIA","Myeloid"
"TFEB",1.26150796566717e-19,-1.18801739745544,0.086,0.223,3.13484729468291e-15,"TFEB","Myeloid"
"CTTNBP2",1.31803002950247e-19,-2.10605346206157,0.024,0.115,3.27530462331364e-15,"CTTNBP2","Myeloid"
"PRMT1",1.41929072765086e-19,-0.604838386423727,0.299,0.511,3.52693745821239e-15,"PRMT1","Myeloid"
"ASF1A",1.45934687635387e-19,-1.27326801144232,0.066,0.191,3.62647698773937e-15,"ASF1A","Myeloid"
"COL3A1",1.51610776739572e-19,2.4359965448016,0.336,0.187,3.76752780197838e-15,"COL3A1","Myeloid"
"CCDC112",1.5622493092951e-19,-0.7933936007278,0.161,0.338,3.88218953359834e-15,"CCDC112","Myeloid"
"CPM",1.60345747121237e-19,-0.693719448526775,0.166,0.348,3.98459181596275e-15,"CPM","Myeloid"
"RPS6KA3",1.63444874656643e-19,-0.672024184204114,0.296,0.499,4.06160513521759e-15,"RPS6KA3","Myeloid"
"PARP8",1.79814921724442e-19,-0.893513191824759,0.084,0.222,4.46840080485239e-15,"PARP8","Myeloid"
"GLUL",1.81067787178958e-19,1.08731388742019,0.653,0.603,4.49953451139711e-15,"GLUL","Myeloid"
"ATRX",1.8559568309753e-19,-0.550787519595908,0.323,0.538,4.61205272497363e-15,"ATRX","Myeloid"
"SAV1",1.94014903136084e-19,-0.90512648789512,0.117,0.271,4.8212703429317e-15,"SAV1","Myeloid"
"RPP30",2.03273205540105e-19,-0.827287617731543,0.102,0.25,5.0513391576716e-15,"RPP30","Myeloid"
"KRT17",2.18270507727994e-19,3.28545670317135,0.173,0.045,5.42402211704065e-15,"KRT17","Myeloid"
"CUTA",2.21537063917688e-19,-0.506222217135022,0.313,0.534,5.50519603835455e-15,"CUTA","Myeloid"
"PLAUR",2.22396208158614e-19,0.706884726460636,0.857,0.768,5.52654577274155e-15,"PLAUR","Myeloid"
"DYRK2",2.39018777189119e-19,-1.39630883556802,0.06,0.179,5.9396166131496e-15,"DYRK2","Myeloid"
"PKN2",2.59957734567465e-19,-0.827759519888277,0.17,0.343,6.4599497040015e-15,"PKN2","Myeloid"
"SLC16A10",2.84378671699555e-19,2.68568579692735,0.174,0.045,7.06680999173394e-15,"SLC16A10","Myeloid"
"HADH",2.84409500965105e-19,-1.47029226902222,0.056,0.172,7.06757609898285e-15,"HADH","Myeloid"
"RPS10",2.8692691271249e-19,-0.533090400951095,0.853,0.97,7.13013378090539e-15,"RPS10","Myeloid"
"RNPEPL1",3.00114349810458e-19,-0.709956095229752,0.21,0.4,7.45784159278988e-15,"RNPEPL1","Myeloid"
"ECH1",3.08315607518131e-19,-0.609655665028068,0.258,0.457,7.66164284682555e-15,"ECH1","Myeloid"
"SLC25A44",3.12499688124629e-19,-0.947271730869223,0.08,0.213,7.76561724989702e-15,"SLC25A44","Myeloid"
"BCL7B",3.20498481989685e-19,-1.04846224057907,0.102,0.246,7.96438727744368e-15,"BCL7B","Myeloid"
"SENP7",3.27394952956582e-19,-1.27981038970733,0.051,0.165,8.13576458097107e-15,"SENP7","Myeloid"
"FUCA1",3.35451754208209e-19,-1.33332350452488,0.069,0.195,8.33597609207399e-15,"FUCA1","Myeloid"
"PID1",3.37937538749674e-19,-0.644435132600943,0.214,0.409,8.3977478379294e-15,"PID1","Myeloid"
"CAT",3.3794917671192e-19,-0.536428250009196,0.342,0.567,8.39803704129121e-15,"CAT","Myeloid"
"CFAP97",3.47821260376181e-19,-1.44842968018553,0.06,0.179,8.64335832034809e-15,"CFAP97","Myeloid"
"AKIRIN1",3.50958914510361e-19,-0.633058044664749,0.222,0.417,8.72132902558248e-15,"AKIRIN1","Myeloid"
"ARHGEF1",3.52227465021346e-19,-0.701908750377466,0.157,0.328,8.75285250578044e-15,"ARHGEF1","Myeloid"
"TMEM230",3.58019618759705e-19,-0.659774779204001,0.307,0.513,8.89678752617866e-15,"TMEM230","Myeloid"
"GPBAR1",3.72583353232504e-19,-1.58018692219137,0.028,0.122,9.25869632782772e-15,"GPBAR1","Myeloid"
"LMNA",3.72766522186093e-19,-0.532144787471208,0.717,0.855,9.26324807632441e-15,"LMNA","Myeloid"
"NIPSNAP2",3.72798664219686e-19,-0.759704141179476,0.177,0.357,9.2640468058592e-15,"NIPSNAP2","Myeloid"
"DNAJB6",3.8485981902565e-19,0.626594213368129,0.783,0.76,9.56376650278739e-15,"DNAJB6","Myeloid"
"PAXX",3.89364363814677e-19,-0.617218761256881,0.222,0.418,9.67570444079471e-15,"PAXX","Myeloid"
"SNX6",3.97465130870209e-19,-0.608143225267029,0.367,0.583,9.87700850212469e-15,"SNX6","Myeloid"
"SMIM26",4.02028253438813e-19,-0.459601717331946,0.351,0.576,9.99040209795451e-15,"SMIM26","Myeloid"
"NR4A2",4.04339111435574e-19,-0.678685435486277,0.718,0.819,1.0047826919174e-14,"NR4A2","Myeloid"
"HNRNPU",4.11370107745008e-19,-0.604203206864042,0.748,0.875,1.02225471774634e-14,"HNRNPU","Myeloid"
"S100A7",4.11814635284352e-19,3.61932034876222,0.132,0.02,1.02335936868162e-14,"S100A7","Myeloid"
"RASA4",4.16734861549909e-19,-1.25838667966581,0.057,0.175,1.03558613095152e-14,"RASA4","Myeloid"
"BLVRB",4.20756974774279e-19,-0.529717975196821,0.481,0.694,1.04558108231408e-14,"BLVRB","Myeloid"
"SMC2",4.21310666805284e-19,-1.52971600380058,0.068,0.191,1.04695700701113e-14,"SMC2","Myeloid"
"ATP5MPL",4.22041900482012e-19,0.846855484035253,0.671,0.617,1.0487741226978e-14,"ATP5MPL","Myeloid"
"PDLIM2",4.29240349820741e-19,-0.883797157352053,0.137,0.297,1.06666226930454e-14,"PDLIM2","Myeloid"
"PACS2",4.52496943244243e-19,-1.31288185919422,0.069,0.194,1.12445490396194e-14,"PACS2","Myeloid"
"HSD17B11",4.66635212874275e-19,-0.479299106924709,0.292,0.507,1.15958850399257e-14,"HSD17B11","Myeloid"
"ARRDC2",4.85738404347613e-19,-0.885518226491272,0.141,0.303,1.20705993480382e-14,"ARRDC2","Myeloid"
"FXYD5",5.09039683089453e-19,-0.371985236723327,0.623,0.853,1.26496361247729e-14,"FXYD5","Myeloid"
"MITF",5.21376649121596e-19,-1.42011208484996,0.046,0.157,1.29562097306717e-14,"MITF","Myeloid"
"PLBD1",5.22932495452379e-19,-0.522035684097412,0.244,0.449,1.29948725119916e-14,"PLBD1","Myeloid"
"ACAA2",5.45974940411472e-19,-0.820408087310684,0.12,0.275,1.35674772692251e-14,"ACAA2","Myeloid"
"AKR1B1",5.60238977429293e-19,-0.656970359012396,0.159,0.332,1.39219385891179e-14,"AKR1B1","Myeloid"
"ZNF24",6.11626872072378e-19,-0.936862137003873,0.125,0.28,1.51989277709986e-14,"ZNF24","Myeloid"
"RNASEH2B",6.25175564965626e-19,-0.717858031182988,0.168,0.341,1.55356127893958e-14,"RNASEH2B","Myeloid"
"NUP214",6.64082088366713e-19,-0.39219655408329,0.279,0.496,1.65024398959128e-14,"NUP214","Myeloid"
"SERBP1",6.80351543560047e-19,-0.491126795684075,0.511,0.747,1.69067358574672e-14,"SERBP1","Myeloid"
"ARAP1",7.24961422099512e-19,-0.777621635174941,0.11,0.261,1.80152913391729e-14,"ARAP1","Myeloid"
"AP1S2",8.05917876362155e-19,-0.485040013357437,0.533,0.743,2.00270592275995e-14,"AP1S2","Myeloid"
"COMMD3",8.13871455820648e-19,-0.609172087587818,0.205,0.387,2.02247056771431e-14,"COMMD3","Myeloid"
"ESF1",8.15095112558093e-19,-1.227372700684,0.088,0.221,2.02551135470686e-14,"ESF1","Myeloid"
"S100A11",9.07523902219231e-19,0.480531138658623,0.957,0.908,2.25519689701479e-14,"S100A11","Myeloid"
"DHRS4",1.00820120041496e-18,-1.19413896708065,0.068,0.191,2.50537998303119e-14,"DHRS4","Myeloid"
"PTAFR",1.01822923856324e-18,-0.476225894480793,0.23,0.437,2.53029965782966e-14,"PTAFR","Myeloid"
"CYBA",1.08591113534894e-18,0.391852497502627,0.958,0.981,2.69848917134211e-14,"CYBA","Myeloid"
"PRKAG1",1.09279502570867e-18,-0.972019196493627,0.118,0.266,2.71559563888604e-14,"PRKAG1","Myeloid"
"KIAA2013",1.18552601962196e-18,-1.0391689135496,0.094,0.232,2.94603215876058e-14,"KIAA2013","Myeloid"
"MTMR14",1.195293768915e-18,-0.748822018960196,0.171,0.342,2.97030501575377e-14,"MTMR14","Myeloid"
"THRAP3",1.20975253497307e-18,-0.553256290638452,0.29,0.503,3.00623504940807e-14,"THRAP3","Myeloid"
"FTL",1.25927955995135e-18,0.553600441076128,0.999,0.995,3.1293097064791e-14,"FTL","Myeloid"
"ANXA4",1.26572660431151e-18,-0.76423662169537,0.214,0.401,3.1453306117141e-14,"ANXA4","Myeloid"
"NAP1L1",1.320790280813e-18,-0.395894847222088,0.627,0.854,3.28216384782031e-14,"NAP1L1","Myeloid"
"OLR1",1.4389759302212e-18,1.32133018147858,0.5,0.365,3.57585518659969e-14,"OLR1","Myeloid"
"ARID1B",1.45875028736768e-18,-0.522681169890187,0.252,0.457,3.62499446410868e-14,"ARID1B","Myeloid"
"ZNF503",1.62095634469048e-18,-0.90676239199575,0.095,0.233,4.02807651655584e-14,"ZNF503","Myeloid"
"CASP8AP2",1.64537393154156e-18,-1.30659184891023,0.072,0.196,4.08875421988077e-14,"CASP8AP2","Myeloid"
"ASB8",1.7392863670225e-18,-0.985737976429341,0.088,0.223,4.32212662205092e-14,"ASB8","Myeloid"
"ING1",1.74424465887595e-18,-0.784733749366527,0.129,0.286,4.33444797730673e-14,"ING1","Myeloid"
"PTPN1",1.76404767346183e-18,1.14947154856678,0.513,0.411,4.38365846855266e-14,"PTPN1","Myeloid"
"ARHGAP22",1.79490936636989e-18,-0.952273011145513,0.079,0.211,4.46034977542917e-14,"ARHGAP22","Myeloid"
"FNTA",1.79911833563209e-18,-0.677268178187429,0.181,0.356,4.47080906404574e-14,"FNTA","Myeloid"
"LGALS3",1.866335821101e-18,-0.658156403251554,0.714,0.816,4.63784451543599e-14,"LGALS3","Myeloid"
"HADHB",1.87003531449199e-18,-0.560893253354077,0.289,0.496,4.64703775651259e-14,"HADHB","Myeloid"
"EID1",1.99619580404817e-18,-0.463417487449034,0.461,0.685,4.9605465730597e-14,"EID1","Myeloid"
"CTDNEP1",2.03601417281318e-18,-0.433675773487983,0.292,0.511,5.05949521944076e-14,"CTDNEP1","Myeloid"
"CCDC88A",2.04238313413354e-18,-0.558718014089069,0.604,0.778,5.07532208832184e-14,"CCDC88A","Myeloid"
"KANSL1",2.14188183653634e-18,-0.588654341761439,0.194,0.373,5.3225763637928e-14,"KANSL1","Myeloid"
"OTUD1",2.24301853318407e-18,-0.638559047461807,0.446,0.648,5.57390105496241e-14,"OTUD1","Myeloid"
"IER5L",2.2773945834192e-18,-0.917943955599778,0.16,0.326,5.65932553979671e-14,"IER5L","Myeloid"
"TRPS1",2.41609607887091e-18,-0.517494945358123,0.191,0.376,6.00399875599421e-14,"TRPS1","Myeloid"
"METTL21A",2.44659597317524e-18,-1.12387751081041,0.141,0.295,6.07979099334047e-14,"METTL21A","Myeloid"
"TNRC6B",2.5282962867627e-18,-0.615777633322168,0.274,0.473,6.28281627260532e-14,"TNRC6B","Myeloid"
"C20orf194",2.7323480518984e-18,-0.875550675386967,0.077,0.207,6.78988490896753e-14,"C20orf194","Myeloid"
"SIVA1",2.75825088599605e-18,-0.572330080765174,0.279,0.488,6.85425345170017e-14,"SIVA1","Myeloid"
"FAM107B",2.77114715676625e-18,1.03568455855753,0.556,0.437,6.88630068456414e-14,"FAM107B","Myeloid"
"ZBED1",2.79607043707948e-18,-0.928338831388025,0.103,0.245,6.94823503614251e-14,"ZBED1","Myeloid"
"PRKDC",2.83213679980981e-18,-1.05598354107237,0.129,0.281,7.03785994752739e-14,"PRKDC","Myeloid"
"MDH1",2.95850651420138e-18,-0.594636343138237,0.246,0.441,7.35188868779043e-14,"MDH1","Myeloid"
"PPIL4",3.09459144249784e-18,-0.751144397270965,0.161,0.326,7.69005973460713e-14,"PPIL4","Myeloid"
"MLXIP",3.10623897450982e-18,-0.708762373736887,0.197,0.378,7.7190038516569e-14,"MLXIP","Myeloid"
"DUSP2",3.17429753605988e-18,-0.649870792554337,0.771,0.815,7.8881293771088e-14,"DUSP2","Myeloid"
"PARP4",3.21427912406984e-18,-0.972402329161173,0.116,0.266,7.98748362331356e-14,"PARP4","Myeloid"
"OCIAD1",3.2470801544096e-18,-0.556120074874497,0.347,0.562,8.06899418370786e-14,"OCIAD1","Myeloid"
"NENF",3.69504661390516e-18,-0.659704023304377,0.248,0.436,9.18219083555432e-14,"NENF","Myeloid"
"UROS",3.71564188991731e-18,-1.20190818683891,0.083,0.212,9.23337009644452e-14,"UROS","Myeloid"
"KRCC1",3.87941220999416e-18,-0.883798663565264,0.116,0.263,9.64033934183549e-14,"KRCC1","Myeloid"
"RBCK1",3.8823896667152e-18,-0.771661489995104,0.208,0.386,9.64773832178727e-14,"RBCK1","Myeloid"
"DEF6",3.9371893907959e-18,-0.710458993983788,0.171,0.34,9.78391563612781e-14,"DEF6","Myeloid"
"ARPIN",3.93783020727694e-18,-0.818634247452944,0.09,0.226,9.78550806508319e-14,"ARPIN","Myeloid"
"GTF2I",3.96331256461981e-18,-0.541465312959267,0.266,0.472,9.84883172308024e-14,"GTF2I","Myeloid"
"PSME2",4.07406659233549e-18,1.03434076475745,0.61,0.569,1.01240554819537e-13,"PSME2","Myeloid"
"PSMD3",4.15726068039413e-18,-0.775545246485301,0.18,0.352,1.03307927907794e-13,"PSMD3","Myeloid"
"ANKH",4.27528587758596e-18,-0.962986440182941,0.094,0.228,1.06240854058011e-13,"ANKH","Myeloid"
"CAMK2G",4.39976359811359e-18,-1.16369353022182,0.072,0.196,1.09334125413123e-13,"CAMK2G","Myeloid"
"SLC38A10",4.58268253393316e-18,-0.835921325909145,0.1,0.241,1.13879660968239e-13,"SLC38A10","Myeloid"
"CDKN1A",4.64600978238782e-18,0.767311000958113,0.708,0.662,1.15453343092337e-13,"CDKN1A","Myeloid"
"COQ8A",4.89992662086756e-18,-1.76338240503124,0.031,0.124,1.21763176528559e-13,"COQ8A","Myeloid"
"FUS",5.14459459349931e-18,-0.475652179205429,0.569,0.782,1.27843175648458e-13,"FUS","Myeloid"
"GALM",5.32600913914326e-18,-1.13769013744198,0.071,0.194,1.3235132710771e-13,"GALM","Myeloid"
"UBE2E3",5.40001431416726e-18,-0.683871012983154,0.163,0.331,1.34190355707057e-13,"UBE2E3","Myeloid"
"NFKBID",6.12805264614059e-18,-0.4528601586226,0.551,0.752,1.52282108256594e-13,"NFKBID","Myeloid"
"PFKFB3",6.18128925596984e-18,1.2445868337264,0.509,0.376,1.53605038010851e-13,"PFKFB3","Myeloid"
"HLA-DPB1",6.45103921825089e-18,-0.341393982284939,0.948,0.985,1.60308324573535e-13,"HLA-DPB1","Myeloid"
"GRK2",6.53560969954505e-18,-0.543863853346832,0.266,0.468,1.62409901033695e-13,"GRK2","Myeloid"
"LUC7L2",7.00902833192521e-18,-0.914272832128866,0.112,0.256,1.74174354048342e-13,"LUC7L2","Myeloid"
"KXD1",7.01315231986464e-18,-0.735852952969451,0.175,0.345,1.74276835148636e-13,"KXD1","Myeloid"
"DDX5",7.0290698978353e-18,-0.379595777722625,0.853,0.94,1.74672386961207e-13,"DDX5","Myeloid"
"AKAP17A",7.03540270891562e-18,-0.67466726748893,0.202,0.382,1.74829757316553e-13,"AKAP17A","Myeloid"
"SUGT1",7.10116903892332e-18,-0.555166352340529,0.226,0.414,1.76464050617245e-13,"SUGT1","Myeloid"
"UBE2Q1",7.42677184572538e-18,-0.732177324613123,0.126,0.281,1.84555280366276e-13,"UBE2Q1","Myeloid"
"UCP2",7.4397643707178e-18,-0.440810649886402,0.541,0.755,1.84878144612337e-13,"UCP2","Myeloid"
"PCM1",7.70903506602445e-18,-0.589747137072986,0.208,0.393,1.91569521390707e-13,"PCM1","Myeloid"
"KLHDC3",7.76663220379546e-18,-1.24052732721616,0.082,0.208,1.93000810264317e-13,"KLHDC3","Myeloid"
"MRPS35",7.8622275914382e-18,-1.04018289988223,0.1,0.237,1.95376355647239e-13,"MRPS35","Myeloid"
"CD81",7.93792623793036e-18,-0.555510960219038,0.41,0.619,1.97257467012569e-13,"CD81","Myeloid"
"BST2",9.24168817056235e-18,-0.4019206308024,0.428,0.657,2.29655951038475e-13,"BST2","Myeloid"
"WAPL",9.35689776188638e-18,-0.623404977321726,0.196,0.376,2.32518909382877e-13,"WAPL","Myeloid"
"TRAPPC12",9.52757185943221e-18,-1.11153919498689,0.081,0.207,2.3676016070689e-13,"TRAPPC12","Myeloid"
"PRPF38B",9.74348561032636e-18,-0.456855727233122,0.367,0.6,2.4212561741661e-13,"PRPF38B","Myeloid"
"PINK1",9.83640296895027e-18,-0.83459979160588,0.07,0.194,2.44434613778414e-13,"PINK1","Myeloid"
"PSMF1",9.87369406621634e-18,-0.660641847702421,0.235,0.419,2.45361297545476e-13,"PSMF1","Myeloid"
"FOSL2",1.00392362166558e-17,0.693676623765078,0.672,0.561,2.49475019983896e-13,"FOSL2","Myeloid"
"GTF3A",1.02287449539357e-17,-0.514641004461283,0.349,0.563,2.54184312105302e-13,"GTF3A","Myeloid"
"STAB1",1.05131990511377e-17,-1.17165258754419,0.172,0.333,2.61252996420772e-13,"STAB1","Myeloid"
"RPS8",1.11732633859189e-17,-0.343974103562584,0.959,0.996,2.77655595140084e-13,"RPS8","Myeloid"
"UBE2I",1.12693648132951e-17,-0.483331710133206,0.376,0.599,2.80043715610382e-13,"UBE2I","Myeloid"
"MDH2",1.14921441049796e-17,-0.526757149810704,0.329,0.536,2.85579781008743e-13,"MDH2","Myeloid"
"SETDB2",1.16062116226075e-17,-0.992527418696313,0.093,0.226,2.88414358821795e-13,"SETDB2","Myeloid"
"PDLIM1",1.20222295946515e-17,-0.949199877341363,0.147,0.302,2.98752405427089e-13,"PDLIM1","Myeloid"
"ELMO1",1.22434896226324e-17,-0.768156780651865,0.165,0.327,3.04250717122415e-13,"ELMO1","Myeloid"
"CYSLTR1",1.2958845622076e-17,-0.940112776969274,0.088,0.221,3.22027313708588e-13,"CYSLTR1","Myeloid"
"ARHGAP45",1.30247012105855e-17,-0.62224720084715,0.236,0.427,3.23663825083049e-13,"ARHGAP45","Myeloid"
"AKIRIN2",1.31261013405936e-17,-0.561492227917631,0.216,0.402,3.26183618313752e-13,"AKIRIN2","Myeloid"
"PLEKHM2",1.32584631907342e-17,-0.824669290934995,0.133,0.286,3.29472810289745e-13,"PLEKHM2","Myeloid"
"FLI1",1.52164075138723e-17,-0.686542595776124,0.138,0.297,3.78127726719728e-13,"FLI1","Myeloid"
"AFF3",1.54182746373753e-17,-1.75015298392142,0.055,0.162,3.83144124738776e-13,"AFF3","Myeloid"
"CCL20",1.63584211752011e-17,3.55455736858951,0.171,0.05,4.06506766203746e-13,"CCL20","Myeloid"
"AMD1",1.72099504078312e-17,-0.545498791078909,0.412,0.615,4.27667267634606e-13,"AMD1","Myeloid"
"APMAP",1.79817972854509e-17,-0.699305902050894,0.167,0.331,4.46847662543454e-13,"APMAP","Myeloid"
"ELMSAN1",1.80003639988487e-17,-0.569859637782639,0.315,0.518,4.47309045371391e-13,"ELMSAN1","Myeloid"
"ARHGEF10L",1.83880715565659e-17,-0.773764747533925,0.069,0.194,4.56943578180662e-13,"ARHGEF10L","Myeloid"
"IL16",1.89443630738584e-17,-0.711405132163285,0.169,0.335,4.70767422385381e-13,"IL16","Myeloid"
"GDI2",1.97066099060095e-17,-0.431206620224351,0.567,0.775,4.89709256164335e-13,"GDI2","Myeloid"
"CFAP298",2.40095166876029e-17,-1.19198112380979,0.082,0.203,5.96636489686932e-13,"CFAP298","Myeloid"
"VAMP2",2.46286602215236e-17,-0.595929225255921,0.294,0.494,6.12022206504862e-13,"VAMP2","Myeloid"
"SESN3",2.56206149262805e-17,-0.947203524101955,0.108,0.248,6.3667228091807e-13,"SESN3","Myeloid"
"MAFB",2.73900015074601e-17,-0.419908952719197,0.375,0.589,6.80641537460384e-13,"MAFB","Myeloid"
"CCT3",2.83510687873782e-17,-0.541213640887225,0.305,0.511,7.04524059366348e-13,"CCT3","Myeloid"
"FGD5-AS1",2.98853373145606e-17,-0.761527433646371,0.125,0.271,7.42650632266832e-13,"FGD5-AS1","Myeloid"
"PER1",3.01005001664872e-17,-0.553820283023594,0.24,0.429,7.47997429137208e-13,"PER1","Myeloid"
"DAD1",3.01836345164384e-17,-0.366335626905187,0.392,0.628,7.50063317733495e-13,"DAD1","Myeloid"
"TMEM273",3.02492976352186e-17,-1.03288442670215,0.074,0.196,7.51695046235183e-13,"TMEM273","Myeloid"
"U2AF1",3.04463157588332e-17,-1.04040572140006,0.063,0.177,7.56590946607006e-13,"U2AF1","Myeloid"
"MAP3K3",3.08579531231675e-17,-0.766504663352121,0.106,0.247,7.66820135110712e-13,"MAP3K3","Myeloid"
"MARCH9",3.15415188058416e-17,-1.37979707044856,0.058,0.167,7.83806742325163e-13,"MARCH9","Myeloid"
"PYURF",3.28590254444689e-17,-0.71890035410977,0.181,0.346,8.16546782295053e-13,"PYURF","Myeloid"
"TMED3",3.2956971801651e-17,-0.870956681723556,0.127,0.271,8.18980749271027e-13,"TMED3","Myeloid"
