TF,diff_AS_vs_Control,pvalue,padj
NR1D1,0.3352480917587641,5.173593951182033e-06,1.0891776739330596e-05
CEBPE,-0.21430113816453472,5.73591037713479e-06,1.2042242780724975e-05
TFAP2A,-0.39071500004618986,5.92433589035802e-06,1.2403568255295029e-05
NKX3-2,0.17595699466021497,6.277667009789604e-06,1.3107216833626646e-05
SREBF2,-0.3092005961908852,6.310454843290743e-06,1.3139577207947848e-05
HOXD13,0.27481299663960973,6.751891056300297e-06,1.4020320226197338e-05
FOXF2,0.5757533834432672,8.060266930347665e-06,1.669156094567909e-05
NEUROG1,-0.19019206484587184,8.832506230585001e-06,1.8241045476208154e-05
HEYL,0.2980731708319311,9.01563249823545e-06,1.8568782381189544e-05
GLI2,0.35611872056464644,9.06809274616202e-06,1.8626352667792255e-05
EN1,-0.40640079825147923,9.72080545907435e-06,1.991324029352158e-05
HESX1,0.30811171772899903,1.0098955453507953e-05,2.0632274582435604e-05
NAB2,0.4977038071870574,1.024366420534164e-05,2.087180910471755e-05
MYOG,0.3553406174085949,1.0488318658760063e-05,2.1313160910849326e-05
PRDM2,-0.37375676647320605,1.0750055357876547e-05,2.1786778858629803e-05
NR2E3,-0.4721176456279078,1.1083039022126686e-05,2.2401887385149687e-05
ATF5,-0.5583004041728392,1.128029602094261e-05,2.2740119299512956e-05
EZH2,-0.2687985265277477,1.1723936167191229e-05,2.3571935150966492e-05
NONO,-0.27769502750171143,1.2082419476788371e-05,2.4228598423111245e-05
MYBL2,-0.3860899912041015,1.336093677277371e-05,2.672187354554742e-05
HOXA10,-0.291305433625428,1.6677071768408338e-05,3.326659985299301e-05
ESRRG,-0.38808749294567924,1.828962672468547e-05,3.638773903340564e-05
MAFG,-0.3630102642661803,1.8479310838845766e-05,3.666912855750074e-05
TBX21,0.2637219960357834,1.887416117640711e-05,3.735511066163907e-05
ARX,-0.3671551289834653,1.9909695672325974e-05,3.930225639212401e-05
TBX1,0.25260490402098723,2.006570168655041e-05,3.950759917559147e-05
NFIL3,-0.2564846211801081,2.0357386465163062e-05,3.997833000910576e-05
SP4,-0.3374878205070738,2.4634423328040033e-05,4.8252994147707276e-05
TFDP1,0.31569536789585695,3.061605882554378e-05,5.9815436265843894e-05
CUX1,0.45324540082534776,3.7666283083256734e-05,7.340096190583363e-05
IKZF4,0.27221063401246454,4.1962756478985596e-05,8.135636460211492e-05
MYF6,0.34676901437570634,4.1889147126181794e-05,8.135636460211492e-05
HINFP,-0.3079534755788628,4.275381154430897e-05,8.267912665057205e-05
RARA,-0.3630756397306224,4.3189763186926216e-05,8.331020310168509e-05
NOTO,0.25531315756890066,4.38214385379288e-05,8.43146665539896e-05
HDAC5,-0.2163646469262901,4.8980010197579186e-05,9.400203977313178e-05
FOXA1,-0.34892423501914854,5.305673337640878e-05,0.0001013143652413836
CHD4,-0.12785956028943868,5.2945103998285964e-05,0.0001013143652413836
IRF7,-0.2692609457836659,5.388441283604368e-05,0.00010263697683055938
KDM5C,-0.26925120912367295,5.4104952801263976e-05,0.00010279941032240156
SON,-0.46501887669114694,5.882984583004663e-05,0.00011149796217165944
HEY1,-0.3340775387652505,6.713052964995356e-05,0.0001269134391392157
HOXC6,-0.17014426325127255,7.084657184643544e-05,0.0001336064382215656
ZBTB33,-0.33755482503583306,7.137564718174269e-05,0.00013427101945080307
ZNF335,0.37162213858130533,7.212790890688351e-05,0.00013535113770180607
DLX3,-0.20774658232437315,7.248034763814301e-05,0.00013567749804184408
ERF,0.38061355890502224,7.387048382245177e-05,0.00013793996979131042
ESR1,-0.4737322428895445,7.808943992042632e-05,0.00014546072142040197
YY1,-0.3031632347968438,7.875544866944929e-05,0.00014634264300435567
GLI1,-0.3317315873918836,7.909046336070262e-05,0.00014660671257105853
ARID4B,-0.36220221611725467,8.054155970937526e-05,0.0001489332977594287
MAFA,-0.36361077844105244,8.364084205933737e-05,0.00015428893195411749
NR4A3,-0.21159169181389093,0.0001014590530762619,0.00018670431074566354
SMARCB1,0.2743069187169899,0.00010194555750567533,0.00018714643406838948
FOXN1,0.25276656272872167,0.00010329482319979616,0.00018916642320926526
LMO4,0.23090069604618002,0.0001101009393261341,0.0002011459468458219
HAND1,0.12293886743021887,0.00012107213853803796,0.00022065905345062075
NFYB,-0.5154325850635746,0.0001223399948279389,0.00022243635423261615
SIX1,0.2965790017608038,0.00012695170049206302,0.00023027038752736968
ELF5,0.12752136065137815,0.00014517111362848204,0.00026212804342355656
STOX1,0.051631185631844545,0.00014520513984383858,0.00026212804342355656
MXD1,-0.3001984983504423,0.00014888965388565477,0.0002681425046281935
EBF1,0.20576294400035589,0.0001529834353968309,0.0002748638555593179
BATF,0.25832334354204567,0.00015469015285339332,0.00027727480228438426
EBF3,0.36656493229385934,0.0001561048393976648,0.00027915218339347116
RFX5,-0.19924208419609757,0.0001573297320621688,0.000280682151096827
BARX1,0.4058630642373743,0.00017303241834235432,0.00030797339096063064
PURA,-0.2602759732935354,0.0001747663324479754,0.0003103327398608909
NR0B2,-0.2879107895323886,0.0001819929439090541,0.000322411742123266
NKX6-3,-0.4494765752435185,0.00020652945012253563,0.0003641818610049352
NEUROD1,-0.3581167126349175,0.00020615059618128974,0.0003641818610049352
ETS2,-0.3733784692252522,0.00024057520549779137,0.00042323415782018854
TTF1,-0.2524965662680432,0.00028601054605128156,0.0005020046535773071
ZKSCAN7,-0.2752826120528019,0.00031967559221064153,0.0005598005762214
E2F6,0.2622489809915809,0.0003267443340291168,0.0005708636640508708
NRL,0.21915768785012735,0.00034075395562023535,0.0005939747850260983
GTF2I,-0.33108057548516245,0.0003612414821476737,0.0006282460559089979
FOXG1,0.2459427720388389,0.00038291864211227817,0.0006644250411080625
HLF,-0.27209886588113713,0.00040764003385315977,0.0007057093980145819
HAND2,0.2971982580162529,0.0004107426950110148,0.0007094646550190255
SP3,-0.360849221865383,0.0004306749349415007,0.0007422062370873936
NR2F1,-0.29341560253217724,0.0004422317040317554,0.0007603984051224753
ELK4,-0.7077302152102267,0.00047214529243871077,0.0008100009531679914
PAX7,-0.2871720705855604,0.0004834212063571818,0.0008274777406113923
IKZF2,0.08948405465960574,0.0004963998652750327,0.0008477840395708425
CTCFL,0.3025215587284046,0.0004978018282952761,0.0008482721737767036
BACH2,0.21399694516813594,0.0005064011457676958,0.0008609952366520108
YBX3,0.3610934809113259,0.0005246401607400898,0.0008900145583983667
FOSB,-0.26527735261964547,0.0005587452835164304,0.000945760390807321
HNF1A,-0.24836239725617215,0.0006289931202746319,0.0010622994920193784
SIN3A,-0.27988063298384735,0.0006404346836938223,0.0010792247441403658
PTF1A,-0.24644816858327803,0.0007124204485419129,0.0011978750904687032
KLF9,-0.2625573963635608,0.0007211380157446023,0.0012098562736554035
PAWR,-0.30167738087630824,0.0007779276444917364,0.001302257730867224
POU2F1,-0.1660650045313516,0.0008633833902210925,0.0014421348935561105
TBX20,0.058641667305947276,0.0008739847708225632,0.0014564876251348155
ID1,0.276642088403375,0.000875809006166593,0.0014564876251348155
PBX2,0.2891079030451803,0.0009833784303329171,0.0016318070022991638
RREB1,0.07307059789896436,0.0010347951981644651,0.0017133863847603342
CREB3L1,0.3019017344046935,0.001064703643093664,0.0017590755842417057
BCL3,-0.2578848334673893,0.0011463420213858235,0.001889848017902876
LHX3,0.17856468593740144,0.0012026348413992718,0.0019783603451589754
CREB5,-0.19536704802536825,0.0012839077986016821,0.002107494442629111
MAFB,-0.1649268278310373,0.001349268569484136,0.002210008863810223
BRD4,-0.2531847148151798,0.0013625361162209711,0.00222694074909234
TLX3,0.16040512576412963,0.0014044764391038815,0.002285657588263276
MSC,-0.14603478170056206,0.0014015121817641243,0.002285657588263276
ATOH7,0.05606002387042652,0.0014104223035027522,0.002290429381756606
REST,-0.21973815322077028,0.0015102775874623001,0.0024473581374655612
HOPX,0.3371119167617879,0.001548948003647161,0.0025046818782379623
LHX1,-0.18425656078810593,0.0015701101078550686,0.002533511002059134
MESP2,0.014117254818193092,0.0016172529933835666,0.0026040514300243868
ABL1,-0.3509449781014162,0.0016925102948846115,0.002719466858588382
VEZF1,-0.3279061618480954,0.0017136023688632514,0.0027475481019748334
KLF7,-0.1483315778757445,0.001811987833089707,0.0028991805329435312
BHLHE40,-0.22581085240763166,0.0018171751013704883,0.002901372010591536
THRB,-0.21624705307661596,0.0019100959735836138,0.003043339496695066
PHF20,-0.22590007737811707,0.0019969857727441228,0.0031751238227730825
SREBF1,-0.19955108316595915,0.002136007881015663,0.0033890730471229724
SOX6,-0.21516247531900723,0.002389865219215961,0.003776086417056404
SMARCA4,0.36191121707912766,0.0023882538144371366,0.003776086417056404
PKNOX1,0.20560068045483473,0.0024183427875108876,0.0038131546027142626
FOXA2,-0.22171370474726776,0.0024883906849103954,0.003915480166732713
TFAP2D,-0.10372519917103773,0.002531499667881353,0.0039668860775048005
KAT5,0.2227734730882952,0.002529315971621444,0.0039668860775048005
POU3F1,-0.1925658723148902,0.0025580839128531117,0.004000295830799105
HMGA1,-0.23630873339353706,0.0027121451905550964,0.004232505841523354
ZNF160,0.08407428116172366,0.0028176391388651766,0.004388126527740848
PATZ1,0.2068130515106425,0.002890492647536037,0.004492381210894455
NR4A1,-0.2568230036931073,0.0032105626448528206,0.004979648183853354
SMARCA5,-0.15656559909569615,0.0032579181572990946,0.005042806109057662
GFI1B,0.22658604906883872,0.0032741511515338518,0.005057631860092941
HOXD8,0.13201632522850795,0.003543438961833718,0.005462502253536766
HBP1,-0.22783214782796057,0.0036069581262131323,0.005549166348020203
NHLH2,0.21350510514819676,0.0037981529577342087,0.005831507571470705
EGR4,0.225236694613961,0.004091899280675795,0.006269845672003233
NCOA6,-0.33597328232589185,0.0046513146351251505,0.007112674291137051
KLF5,-0.2619572903794336,0.004853661803498311,0.007407194720198225
JARID2,0.2363076861498738,0.005053916691709479,0.007697348067533475
FOXN4,-0.21205169224617254,0.005139230328462755,0.007811630099263387
MAZ,-0.12640141682195105,0.0052705881422605355,0.00799530336949702
ETV3,0.22635406223792373,0.0053280798144217335,0.008066415655299836
ZNF395,0.12221576098641657,0.005375057767997354,0.008121359649459222
HNF4G,0.08370401805070726,0.005752262209062614,0.008674046188269021
DLX1,0.10396698851597674,0.005768142896027212,0.008680769506892437
NKX2-2,-0.11564652654659147,0.00616841440548542,0.009250623105257302
HOXD10,0.14157883630197748,0.006171139361007175,0.009250623105257302
PREB,-0.13176188277357315,0.006186965489734557,0.009256090102752487
RXRG,0.1497190904867395,0.00647644658542593,0.009670136355449326
SOX7,0.03023066803980845,0.0066387942794658775,0.00989310520077268
GLI3,-0.22265035071671568,0.00735533880503638,0.010939447146433754
E2F7,-0.20124164972798786,0.007764093758279218,0.011524826672445714
FOSL2,-0.20633556885152132,0.008160103621468932,0.012089042402176195
GBX2,-0.270639074583781,0.008382731210544867,0.012394699844385407
OLIG2,-0.12471941751986959,0.009093596646744669,0.013419676604904753
KLF1,0.15935575194232215,0.009188960678273012,0.013534128130789707
ZNF410,0.14311830091772637,0.00951814166307473,0.013991852348040222
HES1,-0.2617776736220869,0.009550341310427177,0.014012083775916322
ZNF804A,-0.18470266383890127,0.009928513700003425,0.014538863992297887
POU1F1,-0.16497292995712168,0.009948562025274136,0.014540206036939122
NR5A2,0.1508187115098513,0.010474754954137465,0.015279872869759067
HOXD4,-0.0731119019045483,0.010543230827125839,0.015350297755968655
PDX1,-0.16506843230347323,0.010566144442083177,0.015354244313543432
GABPA,-0.14045623353657533,0.010619191142907134,0.015401880283605767
HOXA13,0.05792886593457747,0.010777061461312267,0.015601079448756806
SUPT20H,-0.1750896771525156,0.01127447280592934,0.01629011279944163
NFE2,0.11267202357125172,0.01157323399623533,0.016690052821895354
FEV,-0.09823330188638629,0.012327797170329448,0.017744556533049963
HOXA2,0.13466367497525591,0.01281351615801984,0.01840883228751433
HOXB4,0.14086856394701325,0.013169525948757083,0.01888460324727431
ZBED1,-0.3321389404511672,0.013338853569858217,0.019091391173431723
SOX2,0.14731762390146252,0.014656588266801591,0.02093798323828799
FEZF1,0.10428052177582009,0.014975489159734044,0.021353417938832782
ZGLP1,-0.16685185142985903,0.015388851143984557,0.02190173571053982
MEOX2,-0.21487309758048045,0.0156766434702059,0.02226962436889062
KAT6B,-0.18861455288784948,0.01575435079815648,0.02233825859440098
ZNF143,-0.1669672226987562,0.017116026066093897,0.0242237985292949
PRDM16,0.13048150046557494,0.018033946873154755,0.025475463984382184
NR6A1,0.08464124992197469,0.018111878363290545,0.025538084519667558
ZNF76,-0.20145331336193725,0.019015430360874767,0.026762457544934858
SOX10,-0.15433689329157926,0.01916855031133376,0.026878410030652507
MAML1,-0.2514118669848431,0.019164075313875727,0.026878410030652507
CTBP2,0.12118572648451414,0.019767326253774652,0.027666975972133953
PLAG1,-0.22960798584572406,0.020347768541389866,0.0284270295798829
SP7,-0.1517377972682994,0.021457737486209164,0.029922716494530214
ARID3B,-0.08798328600690226,0.022381605428908553,0.031153883014597986
TRIM28,0.2146558807345318,0.02248792234817955,0.031244645310084935
NEUROG2,-0.14823914553239936,0.022539185817857268,0.031258724856882344
MTA1,-0.140138721752478,0.02283811849520992,0.03161561030302284
ID2,-0.12828818014931442,0.026142765158093155,0.036124548218455996
SMAD5,-0.17985548890826353,0.026429362786215053,0.03640656157349961
STAT2,-0.2357169010340714,0.026490563881770113,0.03640656157349961
BCL11A,-0.18966397825709547,0.02646488401611185,0.03640656157349961
NOTCH1,-0.12273607391998764,0.027186040239445392,0.037294928848336635
KDM5D,0.16254609146385696,0.029575784784329453,0.04050017375872141
RARG,0.22296571233674492,0.03011232522662904,0.04116073232416919
ZIC2,-0.12360673254161454,0.03126520106364933,0.04265987936871363
MED1,0.17443141190740918,0.032018190381482334,0.043609004820656945
ZXDC,-0.12259381453674406,0.03277717598746116,0.04456288685236222
DBP,-0.11989463745338895,0.03383583806265548,0.04592006594217529
ARID1B,-0.1380947072172776,0.034105026714391494,0.046202888240530364
TBX5,0.16198351858814874,0.03416646060493762,0.04620375455471991
NFKBIZ,-0.1799346085046737,0.03432663152580097,0.046337904013514626
MYCN,-0.15808871810421277,0.03685707803938662,0.04966556615236495
SHOX2,0.02133259681395927,0.037117590623733814,0.04992808650272159
TBR1,0.05729220814777497,0.04011355964494034,0.05386273026529091
TCF7,-0.10415764693017884,0.04067508891222912,0.05442441474171501
ETV6,-0.11231189611335149,0.04067508891222912,0.05442441474171501
KLF2,0.1847208502164303,0.04088665697200757,0.05461135201885018
SF1,0.1848876042277878,0.04128080553738347,0.055041074049844624
TCF15,-0.07075716866559328,0.04190877202920831,0.05578050217547867
ARID3A,-0.09952178799418598,0.04353529577336187,0.057844099279291995
SRY,-0.24892456052249023,0.044588342350441984,0.059139860709137716
RORA,-0.09767199283983163,0.04488205706319822,0.0594257201533635
CRX,0.119081959387073,0.046839272057325486,0.0619092987192476
NFYC,-0.2497981525210622,0.047155117215658175,0.06221855743732676
FOXC1,0.17866064606692145,0.047489005827243455,0.06255051027505204
HOXB3,-0.06446875429232479,0.04796896757965045,0.06307338297670301
PLAGL1,-0.1559099262885951,0.05181025673069182,0.06800655460332605
TBX15,-0.12739020853919472,0.056204434102707104,0.07364718951389207
SOX3,-0.14817204025848332,0.05791402337383719,0.07562655973215852
THAP11,-0.20555498461045701,0.05786031141330654,0.07562655973215852
SIX3,-0.09716907282415799,0.05885293043760592,0.07672080125657033
NKX2-5,0.13739815978716102,0.06337828359206174,0.08247858823624474
NUPR1,-0.2550751521132939,0.06408460083760066,0.0832552079257718
ZNF24,0.14608055498736172,0.06707910951642786,0.08699679732506002
THRA,-0.09206745177259612,0.0686146010023776,0.08883662140001188
ZNF436,-0.07621771001533573,0.06940425444944841,0.08970617922037549
ARID5B,0.11266514744000401,0.07063436142913841,0.09114111152146892
NR1H4,0.11158244898639169,0.07168984091452882,0.09234623575430831
ZBTB14,0.13646933435165515,0.07234682967275932,0.09303484018831994
FEZF2,-0.16983199964925738,0.07272115195787021,0.09335823562159014
RFX3,0.09286304646914498,0.07374583516801987,0.09442688425629343
FOXO6,-0.07771476110092942,0.07380206480031355,0.09442688425629343
ISL1,0.1107064624512677,0.07456460134577564,0.09524217987023442
TFDP2,-0.11887799117398337,0.07765492964691956,0.09902306465043434
ZGPAT,-0.13703577962721025,0.08037030048611694,0.10231395036758605
VENTX,-0.24357664337944884,0.08075290288191389,0.1026291073415628
NR2C1,0.11325462849110057,0.08110154529633146,0.1029001242491017
PROX1,-0.0589491001743877,0.08209344918977399,0.10398503564038038
FOXE1,-0.17000190053191477,0.08262647401157362,0.10448605698634934
HIPK2,-0.2350990432650889,0.08361788813124087,0.10556411126203166
HOXB13,0.049099666604127956,0.08584139702413747,0.10819147883639217
BCOR,-0.027567511723958632,0.08938640030883767,0.1124729540309878
SMAD6,0.11035058331380726,0.09093373319782429,0.11423080533941564
FOXC2,-0.1325185472374072,0.09188359162766443,0.11514888994264932
SCX,0.2972716911698412,0.0919676002568265,0.11514888994264932
EWSR1,-0.10298535541500492,0.09330314422785835,0.11662893028482293
IRF4,-0.06797316767688755,0.09515408185286467,0.11874729426630073
EMX2,0.0007185021513977929,0.09961723672223141,0.12411327853917356
DOT1L,-0.14787939753943613,0.10057051519009032,0.125095894508132
EHF,-0.12861020345803093,0.10502218197393963,0.13041970310489237
POU4F3,0.11895946846448877,0.1078933173587015,0.13376659248387135
TBX2,0.17214816637174368,0.10973200195388723,0.13582462782565846
SFPQ,0.17232551573782562,0.11431383583149964,0.14126587842591826
EGR3,-0.06972311040007406,0.11490786919071136,0.14176944900152702
ZNF219,-0.08462750829391008,0.11797597989805944,0.14531887313213157
SATB1,-0.08753230546712153,0.11923071181525911,0.1464913545933985
RCOR2,-0.15235461965080743,0.11931335328067587,0.1464913545933985
ZNF354C,-0.03683642819062172,0.12783558289883631,0.15670168226308967
NKX6-1,-0.12840066734675903,0.12882725899837993,0.1576629900785326
TFAM,-0.15449008662560448,0.13048839794946684,0.15943920006687268
PHOX2B,-0.08956928593036743,0.13285383566778522,0.16206888460275565
MYF5,-0.05695367617129893,0.13745331092530222,0.16741108381927836
NR2F6,-0.03528429230666431,0.1399671180455511,0.17020001554339015
DLX2,0.13598070461209022,0.1410415928088714,0.17123260468808668
NR1H2,-0.08503185825840537,0.14237993022980583,0.17258173361188586
SIRT1,-0.1090089248085796,0.14568798886618822,0.17631030499729786
SOX5,-0.08366615216984297,0.14753842196457245,0.17826581986180456
HOXC8,-0.08386746946082949,0.14962823551098417,0.18050390315610787
NR1D2,0.09581089578017049,0.15041771194049217,0.18116871802658327
NR2F2,0.09745412827396063,0.15364927104148604,0.1847681107460908
IKZF1,0.05719235901401132,0.15500209482991711,0.18610046140716746
ZNF236,-0.07491681271056132,0.1616322649300076,0.19375476553123938
NEUROD6,-0.12924570615755915,0.1634324559386815,0.19560419923369754
HMGB2,0.14617236296109248,0.1637573862324062,0.19568492694438477
NRG1,-0.14810512856665392,0.16407400169288422,0.19575548082667504
ELF2,0.09210031965817889,0.16469096282159912,0.19618359207588612
TGFB1I1,0.13389142927134712,0.16700675129466624,0.1986308779091492
ZBTB32,0.0373400591713865,0.1768219634725383,0.20997608162363926
SIM2,0.08683096528191292,0.17805391474788723,0.21110916569172278
TGIF1,0.06826812776135249,0.1865177552166748,0.220799834835939
TBPL2,-0.13578783850409826,0.1874006279143121,0.22149996456435023
POU3F2,-0.05843485356661579,0.19287191008160542,0.2276128131397828
TBX18,-0.009879754590421452,0.20016803609490075,0.23585691074747994
TRERF1,0.06736720261767914,0.20203085833342904,0.23768336274521065
OTX2,-0.061304155294632956,0.20411314669503866,0.23976196520591866
SMAD9,-0.14682294463746626,0.20635698159285365,0.2420236203866802
STAT5A,-0.040928064140913545,0.2098617920398811,0.24575494907597784
RFXAP,0.04568912480529408,0.21504901806928145,0.25144192881946753
GATA5,0.06052321593619733,0.21871397740118292,0.2553342900536083
ZNF362,-0.08466227029824092,0.21959627804629178,0.2559711216490518
PRDM4,-0.07811462571932806,0.22851513786054944,0.26595942538134393
NCOA2,0.08362149238388028,0.23172973701688027,0.26928837940799544
HMGA2,-0.10614442282459446,0.23820873115674934,0.2763948636322588
HOXB7,0.07304133126896713,0.24281711753796853,0.2813125142208172
ZNF331,-0.1352900647638542,0.24787987374374754,0.2867407976335588
FGF2,-0.060425606576898244,0.24877250318973632,0.287336021921276
BHLHE41,0.11230222479312733,0.2574317811218265,0.29688642435901086
FOXP2,-0.0151526660328644,0.25856850124551267,0.29774554688877214
NCOR1,0.13119211056581903,0.26544939239141596,0.3052065631126719
PBRM1,-0.11592924823787376,0.2687920969407951,0.3085830720166228
ETV2,0.07511278559151585,0.2740066296589546,0.31409508075536274
ETV1,-0.042800758972876884,0.2744655302417497,0.3141472936501954
EOMES,-0.0425181153837394,0.2777825366231428,0.31746575614073463
ELK3,-0.10883926966397783,0.28224318233754986,0.32195204887433543
FOXD1,-0.013081704962843,0.28255528499892335,0.32195204887433543
BARX2,0.1613017112711499,0.28659450435081346,0.3260656037524225
HOXA7,-0.1845051560236577,0.2886220681010212,0.3278815721326997
ID4,-0.08615777951170457,0.30764892495996154,0.34897489995458325
BCL11B,0.05957364546073918,0.31196575366606705,0.35334422173801927
GTF2IRD1,0.06818583550125185,0.3308855585569326,0.3742158102727214
OLIG1,0.021801892103107574,0.3329262956374187,0.37596431602442526
TWIST2,-0.09239502071563388,0.33769027074106184,0.380778346829684
RFXANK,0.10807970346882667,0.34206970476717946,0.3851451490711946
MEOX1,-0.09166699410814516,0.34566762145648877,0.38804636972958856
ZEB1,0.11753634443506922,0.3451627631210453,0.38804636972958856
VHL,0.17315574071315887,0.35765188874903486,0.4002038004000662
NCOA3,-0.0821428834441007,0.3580770845684803,0.4002038004000662
STAT4,0.1262211960312854,0.35725734875472837,0.4002038004000662
IRF2,-0.11724321504755264,0.36002488469770444,0.4017898860062487
ZNF263,0.0837364072708397,0.36217819317063904,0.4036003325655215
NR1H3,-0.06725740894031046,0.36486193484244656,0.40599571080565067
PAX4,0.07489993391615524,0.3658049983768962,0.4064499981965513
TEAD2,0.07231823320170572,0.3670487050196888,0.4072365194379029
MECP2,-0.04554263198523051,0.36870186749424627,0.40847437215106
LRRFIP1,-0.023914006559352455,0.3887077525819882,0.4300114875725051
NSD2,-0.08744486326867118,0.4005470157890473,0.442464726743715
NFIB,-0.09372507297251831,0.4034340852673216,0.4450071187273794
NHLH1,0.08714730382940306,0.40712202505581385,0.44842425948176595
NCOR2,-0.0834195104302965,0.4091630551854851,0.4500201475267275
POU2AF1,-0.06797107455247386,0.42461330149345156,0.4663383079985884
PAX6,0.09594613536656482,0.42814321522951426,0.46953657081447453
HIVEP3,0.021511330150639052,0.4313669979287367,0.4723903723715272
ZNF202,-0.12260525698967199,0.4378737631344285,0.4788259855858499
PAX9,-0.03122128960182939,0.45074132230683084,0.49218880022010264
ASXL1,-0.08194394512364273,0.45725454697135015,0.49858458493289254
CREBBP,0.04357818878555514,0.46190871923865107,0.5029378604890756
POU4F1,-0.07753136889521706,0.46885016744925,0.5097655611751503
DLX5,0.09330874881567641,0.47152836738172166,0.5119450845858693
HLX,-0.02286341989898344,0.47351565367452686,0.5133693249538379
IKZF3,-0.030362889876817428,0.4935846744147798,0.5343651745801036
HOXB5,0.036630826417789364,0.5014088442808124,0.5420636154387162
PHOX2A,0.016286360794565913,0.5201123312241149,0.5614849030260332
NR5A1,-0.008060913768626887,0.5259139955345896,0.5669427469592739
KLF10,0.006788027449344813,0.5275261475489503,0.56787517299887
HOXD1,0.03373618619846641,0.5284566496281704,0.56807221176437
DNMT3B,0.029937203675336865,0.5506486250279778,0.5902580465744192
VSX2,-0.00989201225080688,0.5500863459907097,0.5902580465744192
MLXIPL,0.08005131981091806,0.5581986226923829,0.5975083848538183
HOXD3,-0.026116622306617654,0.567234029523052,0.6063261075070598
TCF3,0.08500730047939092,0.5767553097757301,0.615637690210049
HCFC1,-0.06827450627644527,0.5789784640519897,0.6171439448520508
KCNIP3,-0.011659407860335452,0.5818427046387258,0.6193283690832375
NEUROD2,0.013391482445151648,0.5828188498756982,0.6194997565112317
NEUROG3,-0.02108833457684156,0.5955575669174574,0.631274408448072
SP2,-0.03694007407560124,0.5948532446563449,0.631274408448072
UBTF,0.0024747915101108187,0.5998318534243187,0.6349195105884152
HNF4A,-0.034434410056305875,0.6114330251326039,0.6462991642569944
CEBPZ,0.039523247157721486,0.6146549774990893,0.6488024762490388
SOX4,0.049450381717840525,0.6192355684060282,0.6527309736318744
NFAT5,-0.09165941384598453,0.6283380388410105,0.6614084619379058
MYBL1,0.09417674539080023,0.6297196898827842,0.6617465717478414
TAL1,0.057986652273240485,0.6304006815071541,0.6617465717478414
CDX1,-0.00106127915725307,0.6426909678576113,0.6728214760642676
BCLAF1,0.007257297941553165,0.642836641584146,0.6728214760642676
NFIC,-0.06051509007521272,0.6436068593404244,0.6728214760642676
CREB3L3,-0.015613242321033893,0.6480900064892625,0.6756493894812613
AEBP1,-0.07056733617062041,0.6475054271163063,0.6756493894812613
SOX18,-0.051188133089273835,0.6775041818206149,0.7053468194296812
ZFHX3,-0.03353772641240238,0.678907521781976,0.7058409255188807
DEAF1,0.06519269604186029,0.6798649834630135,0.7058707478577736
MYOD1,0.009214653215652291,0.6988198033593207,0.7245607783807418
PAX8,-0.013513417825731344,0.7083041841353837,0.7333939781238304
MZF1,0.03591488738594634,0.7280404919919583,0.7528037740325011
CREBZF,-0.05497594548793161,0.7308782269998884,0.7547112126629282
LEF1,-0.0044313891508649395,0.7324296262132152,0.7552869958236683
ARID4A,-0.022291934225816212,0.7429683285853877,0.7651164359415917
GATA4,0.054440248954027104,0.7563365229284691,0.7778291710766394
POU2F3,0.04443370940454372,0.7611557142604073,0.7817274903214994
MEF2B,-0.0749814323481861,0.7745114355750431,0.7943707031538904
MEF2C,0.03846671074581015,0.7863254322205118,0.8054007122474244
FOXP1,0.024918502160897804,0.7877554225038478,0.8057794362085119
SMARCC1,0.029782684224989274,0.7995572921511087,0.8167520726274766
ZNF384,0.005211565006267196,0.8183722767193474,0.8348495708814819
TADA2A,-0.0033707103200319444,0.8268694468172113,0.8416523427192626
HOXB2,0.0016002219751961172,0.8274804094137098,0.8416523427192626
ZBTB7A,0.03368432648767383,0.8283630952026426,0.8416523427192626
PPARGC1B,0.02870773025835624,0.8316467685197941,0.8438605394860395
KAT2B,-0.018778408205640418,0.8676289941881683,0.8791973807773439
HIC1,-0.05194668180129294,0.8796652438698433,0.8902071708935831
NFATC4,0.06543749466268028,0.8829653142035497,0.8923585622269918
SMAD3,0.08536093274230483,0.8981847318260403,0.906534390687637
DAXX,-0.008740707938163339,0.9093421852010916,0.9165783299109146
PBX1,-0.004288571903584337,0.9251767935984578,0.9313037922315601
MTF2,-0.04666605077186938,0.9356345919069682,0.9405850394831955
TWIST1,0.08491839900003331,0.9479070928744114,0.9516636599531739
PLAGL2,0.03866256507620003,0.9945657329483029,0.9945657329483029
FOXH1,0.021760279138121397,0.9939168771423652,0.9945657329483029
PIN1,0.01958372246149276,0.9921557186132047,0.9945657329483029
