,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RPS24,4448.522368902469,-1.185598595335707,0.34148274853937316,-3.471913589798833,0.000516762642502804,0.01985947182061303
ACTB,3336.6434978862117,-1.223793586405136,0.35260850662148147,-3.4706865076254534,0.000519129686078316,0.01985947182061303
RPS12,4070.536184887552,-1.5694102183723222,0.452787803936681,-3.4661053251155867,0.0005280563755818811,0.019988323437815203
MRPL52,255.98222789291916,-1.4397168000215583,0.41683283000182786,-3.453942915233536,0.0005524543016476157,0.02069401738255027
MT1H,1709.731613604423,-10.399367355128907,3.029592959309126,-3.4325955647521695,0.000597833152244484,0.021285227875952124
KIF13B,170.6940882857389,-1.5544339248990902,0.452029628567144,-3.4387876959003276,0.0005843252885237459,0.021285227875952124
RPL10,7205.9597577517625,-1.5696870945152548,0.45702555760281127,-3.434571805455633,0.0005934908111463478,0.021285227875952124
RPL8,3023.396008904526,-1.4643427042171342,0.42650588523309607,-3.433347006259561,0.0005961785571065719,0.021285227875952124
AKR1C3,127.9871666499204,-2.875182782796338,0.8356207848977094,-3.4407746130301162,0.0005800514910533641,0.021285227875952124
RPL29,2997.390888712151,-1.3925925359104812,0.40779410830360635,-3.4149403033397516,0.0006379599177714883,0.022058691002944924
RPS8,5457.415030371135,-1.1387209847138455,0.33335342707697346,-3.4159570360466325,0.0006355827403286679,0.022058691002944924
KRT18,1330.2468976102477,-1.548645261833361,0.4528725088746834,-3.4196053668205644,0.0006271204029577034,0.022058691002944924
BHLHE40,413.8262339293618,-2.3176636172251013,0.6796392517198966,-3.4101379685767363,0.0006493002397067371,0.022236987257004064
SLC1A1,410.19362120912064,-6.9425843937740375,2.042313203364592,-3.3993730160175897,0.0006754053427337349,0.02291280766481614
PRSS8,123.33360731322308,-3.4790709560447888,1.0250903627007109,-3.393916363508483,0.0006890073167836218,0.023155797300503777
RPL35A,3119.4563790144207,-1.2845116070223421,0.37927045938028753,-3.3867958214335534,0.0007071399405978453,0.023545140985091223
TFPI2,324.64606967998884,-2.6767076587187058,0.791225399761871,-3.3829900550769656,0.0007170122865907127,0.023654827363121127
OSER1,198.18223558196817,-2.339585278292642,0.6925378856103881,-3.3782776753514088,0.0007294138672917822,0.023845202425284078
