Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),4.565269860822419e-17,1.812827159279302e-14,0,0,5.402376778916318,203.26695976975768,LTV1;PAK1IP1;MRPS12;MRPL36;RPL7;RRP9;RPS15;RPS14;RPS16;RPS19;GLUL;RPS13;NOM1;RPS9;RPS7;RPS8;RPS5;NGDN;RPS6;GTF3A;WDR74;DNTTIP2;RPS3A;UTP18;GTPBP4;EBNA1BP2;GRWD1;MRTO4;CINP;RPS19BP1;RPL11;NOL7;SNU13;MALSU1;RPF2;EMG1;RPS15A;DHX37;RRS1;RPL14;RRP36;ZNF622;NOP14;NOP58;NOP16;PNO1;RPL35A;BYSL;RPS25;BOP1;RPS28;RPS24;RPL26L1;RPS23
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),1.5102555098261905e-16,5.497330055767333e-14,0,0,4.459930468641358,162.47117560894878,LTV1;POP4;PAK1IP1;MRPS12;MRPL36;RPL7;RRP9;RPS15;RPS14;RPS16;RPS19;GLUL;RPS13;NOM1;RPS9;RPS7;RPS8;RPS5;NGDN;RPS6;GTF3A;WDR74;DNTTIP2;RPS3A;UTP18;GTPBP4;EBNA1BP2;GRWD1;MRTO4;CINP;SBDS;RPL27;RPS19BP1;RPL11;NOL7;SNU13;MALSU1;RPF2;EXOSC7;EMG1;EXOSC4;RPS15A;DHX37;RRS1;RPL14;RRP36;ZNF622;DCAF13;NOP14;NOP58;NOP16;PNO1;WDR18;RPL35A;MRPL22;BYSL;RPS25;BOP1;RPS28;RPS24;RPL26L1;RPS23
GO_Biological_Process_2023,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),5.29858047079273e-15,1.7803230381863573e-12,0,0,13.033324981207718,428.4228234997023,NDUFB9;NDUFB8;NDUFB7;NDUFA11;NDUFB6;NDUFB11;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA6;NDUFA3;NDUFA2;NDUFA1;NDUFC1;SDHC;SDHB;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFAB1;NDUFS3
GO_Biological_Process_2023,Proton Motive Force-Driven ATP Synthesis (GO:0015986),1.3725292288189027e-14,4.2822911939149765e-12,0,0,12.101442531409958,386.2724318849895,NDUFB9;NDUFB8;NDUFB7;NDUFA11;NDUFB6;NDUFB11;NDUFB4;NDUFB3;NDUFB2;NDUFB1;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA6;NDUFA3;NDUFA2;NDUFA1;NDUFC1;SDHC;SDHB;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFAB1;NDUFS3
GO_Biological_Process_2023,Oxidative Phosphorylation (GO:0006119),4.691943197039991e-14,1.3662938589780454e-11,0,0,9.5589929644792,293.3687869382614,NDUFB9;NDUFB8;NDUFB7;NDUFA11;NDUFB6;NDUFB11;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRH;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA6;NDUFA3;NDUFA2;NDUFA1;NDUFC1;SDHC;SDHB;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFAB1;NDUFS3;UQCRC1
GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",1.5244692361054128e-13,4.161801014567777e-11,0,0,14.49921040408732,427.90011604654495,NDUFA9;NDUFB9;NDUFA8;NDUFB8;NDUFB7;NDUFA6;NDUFB6;NDUFA4;NDUFB4;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFAB1;NDUFS3;NDUFV3;NDUFV2;NDUFV1
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),2.0386374194085593e-13,5.2380989693979925e-11,0,0,7.752801864801865,226.54713950892074,NDUFB9;NDUFB8;NDUFB7;NDUFA11;NDUFB6;NDUFB11;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRH;BLOC1S1;NDUFV3;NDUFV2;NDUFV1;NDUFA9;NDUFA8;NDUFA6;MDH2;NDUFA3;NDUFA2;NDUFA1;NDUFC1;SDHC;SDHB;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFAB1;NDUFS3;UQCRC1
GO_Biological_Process_2023,Ribosome Assembly (GO:0042255),7.438580828143402e-12,1.8050956142961323e-09,0,0,8.72911823957849,223.67790269867416,RPL10;MRPS11;RPLP0;RPL11;PPAN;MPV17L2;RPF2;RPL6;RPS15;RPS14;MRPL20;RPS19;C1QBP;DHX37;RRS1;BRIX1;RPS5;MRPS2;RPSA;RPL23A;MRPS7;MRPL22;EFNA1;RPS28;EIF6;SBDS
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),3.574819750186326e-11,8.218322457270458e-09,0,0,4.957623880090018,119.25326906032717,NDUFB9;NDUFB8;NDUFB7;NDUFA11;NDUFB6;NDUFB11;NDUFB4;COX17;NDUFB3;NDUFB2;NDUFB1;TMEM186;AIFM1;UQCRFS1;COX14;NDUFA9;COA3;NDUFA8;NDUFA6;PET100;UQCC3;UQCC2;NDUFA3;NDUFA2;NDUFA1;NDUFC1;LYRM2;NDUFS8;NDUFS7;SDHAF2;NDUFS5;NDUFAB1;NDUFS3;TMEM126A;NDUFAF2;COX20
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),5.553423822945871e-11,1.2128677629313782e-08,0,0,4.847080803362915,114.45906972288893,LTV1;RPS19BP1;MRPS11;MRPS12;NOL7;SNU13;RRP9;RPS15;RPS14;EMG1;RPS16;RPS15A;RPS19;DHX37;RRP36;RPS13;NOM1;RPS9;NOP14;NOP58;RPS7;RPS8;PNO1;RIOK3;RPS5;NGDN;RPS6;DNTTIP2;RPS3A;RPSA;MRPS7;UTP18;RPS25;RPS28;RPS24;RPS23
