,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WDFY3,28.30307043587191,1.5393593154757148,0.42834111660126406,3.593769675183155,0.0003259279763958847,0.012874155067637446
HRH2,47.90636169831276,2.0924100236107717,0.5828428538113897,3.5900071690471203,0.00033066886690411083,0.012883397946597307
NCOA2,17.865707586732007,1.3305489138529822,0.3707164471097579,3.589128360034825,0.0003317854556303977,0.012883397946597307
CP,23.23456116412766,-3.1568835447367123,0.8794048394091247,-3.589795510856904,0.00033093747160796737,0.012883397946597307
ZNF577,7.89223356193043,-1.6692729651419687,0.46685074519552255,-3.5756030858274794,0.00034942145324622147,0.01344383987831408
MYO1F,86.52846026760014,1.5819846971579214,0.4425042006104156,3.5750727224185472,0.0003501305599037131,0.01344383987831408
FGR,72.540702109351,2.0274873569759118,0.5684950812668728,3.566411432193437,0.0003619030429258503,0.013760276665011301
TMEM126A,14.866401275467487,-1.1589393854735373,0.32499073343278373,-3.566069017513187,0.000362375975027942,0.013760276665011301
CD300E,71.57180998278433,2.285555929668005,0.6419164958871879,3.5605190773437836,0.00037012241865790795,0.013977205403493414
NDUFB5,47.17837577906051,-0.8458455507182102,0.23782111961759778,-3.556646071123875,0.00037561966473607103,0.014107289375579323
C5AR1,111.89692253548192,1.3806990847636704,0.38917712165686047,3.547739597038903,0.0003885521683002608,0.014513690503954851
SNRPB,79.70393287278195,-0.6799755041201687,0.19174508663071535,-3.546247343639858,0.0003907592496521311,0.014517234177616741
PHPT1,72.15581476029817,-1.0042549577140074,0.28348544557646077,-3.542527397383239,0.0003963122528497065,0.014644376956107704
ZNF131,27.42501437826946,1.161920731833745,0.3281345672298665,3.540988508594982,0.00039863093956999534,0.014651285816388119
HNRNPDL,195.83744440391075,-0.5545963715262895,0.15692887177777354,-3.534062057819747,0.0004092249830401107,0.01495521229125226
PIAS1,33.53414634178047,0.9629804209260073,0.2725861767614068,3.532755887944013,0.00041125201848489403,0.01495521229125226
BAZ2B,62.60587370328544,1.1973656866755538,0.3390917801878387,3.531096171108239,0.00041384125101476873,0.014970162727497398
DNAJB11,35.555090218778815,-0.9185280395539801,0.26029519367804155,-3.5287936998564216,0.0004174584278344958,0.015021946463384762
GPN1,11.624733329616818,-1.3583001288421217,0.385264421465639,-3.525630847704077,0.00042247541548245395,0.015123299638598469
SERINC3,37.34327963549451,0.8378456899886001,0.23791900349576664,3.5215585038523756,0.0004290179904481555,0.015277930820467217
NHP2,44.61008936084421,-1.1695719637037887,0.3326122677331538,-3.5163223884517274,0.00043756931240385746,0.015502133423462433
NDUFA6,51.33439286695156,-0.9861782946511619,0.28059349249305304,-3.5146157021997855,0.0004403907812777722,0.015522081229344249
CLEC4D,7.886336653992592,3.3325434042800475,0.9509299890827608,3.50450973524825,0.0004574488423629366,0.015904467470533635
ARID4A,35.02189567367428,1.04518070162004,0.2983893273390692,3.502741572363171,0.00046049600271150785,0.015904467470533635
VDAC1,78.84197506047228,-0.8478539269293563,0.24189003697133465,-3.5051213251492124,0.00045639924688137604,0.015904467470533635
MFSD14C,15.810350872926868,1.435786499084627,0.4098601278706038,3.50311338295858,0.00045985367533442703,0.015904467470533635
CSF2RB,24.161742749336433,1.203166337466989,0.34435834556178313,3.4939369205765995,0.00047595346185050564,0.016356140716492627
DDX60L,25.319612520659685,2.0307486176511547,0.5815859296519935,3.4917430324806924,0.0004798796773221133,0.016409020011118828
GPR65,51.50282821470725,-0.9228258553713978,0.26439327845804184,-3.4903529346637563,0.00048238303006824826,0.01641296319633203
HSPA5,237.88158846582687,-0.9351066141547777,0.268169064348791,-3.4870040525574644,0.0004884639556670359,0.01653799392758393
CDKN1B,40.94339886650168,1.0990116955287974,0.31575665965883676,3.480565371815873,0.0005003567044485843,0.016857606027819213
ZBTB7A,54.73526947582762,0.8277947100797254,0.2387986437529558,3.4664966980972607,0.0005272882112625478,0.017014328056373196
HMGN1,151.00829893207302,-1.008746042445808,0.29082338476503766,-3.4685864180447354,0.0005232042240700258,0.017014328056373196
RNF13,50.97787330487007,0.8303045083309656,0.23937768938551657,3.46859605196441,0.0005231854647345786,0.017014328056373196
EEF1E1,17.301017752217685,-1.3823593308622524,0.39871283790089723,-3.4670549815751035,0.0005261942467263872,0.017014328056373196
LSM7,87.89593971400404,-1.0311300724297716,0.29681496395025775,-3.473982776025319,0.0005127939497393919,0.017014328056373196
DSTN,83.17882225931461,-1.0478787769714424,0.3018101215768003,-3.471980235443473,0.0005166343714090678,0.017014328056373196
TSHZ3,7.8371446883048295,2.2612665941516714,0.6520190813337317,3.4680988009218354,0.0005241545398419967,0.017014328056373196
TNFRSF12A,7.677743150805499,-2.0455381312642005,0.5898112179689006,-3.468123475691602,0.0005241064126303699,0.017014328056373196
TLR4,37.656119583670936,1.8866747256876066,0.5427860065434231,3.4759089271706785,0.0005091251480659722,0.017014328056373196
MS4A7,97.84213236368961,1.2305757587258292,0.3554925197931604,3.4616080232625626,0.0005369585832099442,0.017245403469167975
H2AFV,102.27202777379784,-0.8761187369105358,0.2536907536481419,-3.4534910094739772,0.0005533807490305043,0.017608268000401186
DOCK11,30.390722418118727,1.2936221106175887,0.37451634554699176,3.4541138884825355,0.0005521041679954587,0.017608268000401186
PSMA5,42.332078279446996,-0.8919104937869352,0.2589436057277289,-3.444419843001457,0.000572286296178422,0.01787874415288316
AP2A1,21.901164994098266,1.1716315316464931,0.3401182827558991,3.444776688136363,0.0005715313569375936,0.01787874415288316
ROCK2,23.75132344234065,1.1978299662491676,0.3476182884057537,3.445819757477815,0.0005693299599491723,0.01787874415288316
TNFSF10,49.560443203284784,1.0703209925203134,0.3104554218901599,3.4475835081372694,0.0005656255208323295,0.01787874415288316
ZBTB7B,14.724116576952232,1.5172932434053423,0.441277007393377,3.438414460721605,0.0005851313693580674,0.018197320821710394
SLC2A3,131.5930881048733,1.2561890118843615,0.3656575420908443,3.4354248642087977,0.0005916254948809133,0.01823426917630725
NHSL2,10.015217582444619,2.4257678891201047,0.7058723322101551,3.436553295019779,0.0005891664278387848,0.01823426917630725
TNFRSF1B,124.09389244253713,1.1534556506546814,0.33591969139984323,3.4337244293360873,0.0005953491202331163,0.01826711831858129
