Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,PPAR signaling pathway,-0.5371900137327038,-1.5871408964743619,0.02214022140221402,0.061000222720728865,0.731,13/38,9.57%,HMGCS1;UBC;FABP5;PLIN2;RXRA;DBI;APOA1;PPARG;SCD;ACSL3;ACAA1;ACSL5;ANGPTL4
prerank,Progesterone-mediated oocyte maturation,0.4436687695701449,1.578557943465543,0.01059322033898305,0.18600933964333843,0.633,24/75,15.55%,MAD2L1;CCNA2;AKT3;PIK3CA;PLK1;IGF1;CDC25B;CCNB2;CDC25A;PRKACB;ANAPC7;CDK1;CCNB1;MAPK14;MAPK13;MAPK10;KRAS;PDE3B;PGR;AKT2;GNAI2;STK10;CDC27;ANAPC4
prerank,Retinol metabolism,-0.6408477106321882,-1.5564293053661113,0.03468208092485549,0.07754824456491864,0.83,5/16,6.15%,UGT2B7;RDH10;RDH13;DHRS3;DGAT1
prerank,Metabolism of xenobiotics by cytochrome P450,-0.5862247964068363,-1.5475469046877952,0.03386454183266932,0.08164105487622271,0.852,7/21,12.84%,UGT2B7;GSTO2;MGST1;GSTO1;MGST3;MGST2;CYP1B1
prerank,Nicotinate and nicotinamide metabolism,-0.5701478669971257,-1.5447090148259168,0.027624309392265192,0.08159165340674698,0.859,10/25,22.74%,PNP;NNMT;NT5E;NAMPT;NT5C;SIRT1;NAPRT;SIRT7;SIRT2;NADK
prerank,Lipid and atherosclerosis,-0.4086356508660821,-1.5398634760834293,0.0017123287671232876,0.0827511142086951,0.87,61/166,21.40%,LDLR;HSPA5;CXCL8;MAP2K3;NFKB1;CYCS;HSP90AB1;ERN1;IL6;HSPD1;CXCL2;XBP1;CDC42;RXRA;NFATC1;TLR4;APOA1;PPARG;CYBA;CXCL1;HRAS;RAC1;CCL5;HSPA6;CXCL3;FASLG;HSP90B1;HSP90AA1;CCL3;VAV2;HSPA1A;SOD2;EIF2AK3;MAPK12;PLCB4;TRAF3;MAPK11;TNFSF10;FOS;ATF4;IRF7;NFE2L2;NFKBIA;EIF2S1;JUN;CASP9;PLCB1;DDIT3;TICAM1;MAP3K5;IRAK1;RELA;TNF;HSPA2;ABCG1;MAPK8;BAD;NRAS;HSPA8;TLR6;PIK3R3
prerank,Hypertrophic cardiomyopathy,-0.4952743991593056,-1.5372118460191193,0.01125703564727955,0.08255147441001665,0.872,15/46,15.34%,TGFB1;LMNA;ITGA2;EDN1;ATP2A2;IL6;TPM3;ITGA5;TGFB3;CACNB1;EMD;PRKAB1;ACE;ITGA1;ITGA3
prerank,Pathogenic Escherichia coli infection,-0.4039461448498157,-1.5252008109051391,0.0,0.08880649065782802,0.895,24/156,7.60%,EZR;CLDN4;CXCL8;CLDN3;CLDN10;NFKB1;CLDN7;CYCS;BAIAP2;NFKBIB;WIPF3;OCLN;TUBB2A;IL6;MYO6;PAK1;CDC42;CYTH3;TJP1;TLR4;TUBB4B;RAB1A;GNA12;RAC1
prerank,Cytokine-cytokine receptor interaction,-0.4161776923266082,-1.523959505392894,0.003372681281618887,0.08746716591316646,0.895,32/134,12.40%,GDF15;TNFRSF12A;TGFB1;CXCL8;TNFRSF18;CXCL14;CCL20;LIF;RELT;IL2;IL23R;XCL1;IL6;IFNGR2;CSF2;CXCL2;TNFSF14;XCL2;CXCL16;CXCL1;TGFB3;LTA;IL23A;CCL5;IL17RC;CXCL3;FASLG;CCL3;TNFRSF4;CSF1;CLCF1;CCR9
prerank,Arachidonic acid metabolism,-0.5925121930815028,-1.5237665338227593,0.03206412825651302,0.08544840089372784,0.896,4/21,4.58%,GPX3;PLA2G2A;PTGS2;GGT1
