,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BAZ1A,34.727376272334226,-1.4754707421609323,0.6169869582146447,-2.391413177404033,0.016783653077213925,0.7505834991382139
LRP1,191.45191723452825,1.177802507888805,0.49295478957863414,2.389270847526529,0.0168818516149013,0.7505834991382139
VSTM4,25.82990259954997,1.9461913919914169,0.8130843850116207,2.3935909087266527,0.016684346132627127,0.7505834991382139
TNC,90.5623875457441,-1.4579770304941746,0.6113956815178556,-2.384670148265669,0.01709444094895932,0.7505834991382139
ITM2A,23.637461094606472,2.2250992984756093,0.9317239869029071,2.3881528540141383,0.01693329735131261,0.7505834991382139
SECISBP2L,36.01954718650283,1.6505438323477042,0.6858492723714174,2.4065693423289987,0.01610314664073934,0.7505834991382139
PLPP3,94.39541208028004,1.5387166381805581,0.6434084965672927,2.3915081109278247,0.016779313210919362,0.7505834991382139
RPL36A,145.4255232977176,-1.1816083333367704,0.49133515839878245,-2.4048926952175105,0.016177215089728678,0.7505834991382139
TXN,284.79285175577377,-1.3767776254441555,0.5697107977138632,-2.4166254720270213,0.015665126207946387,0.7505834991382139
RPL27,532.5932557687736,-1.0828106072004418,0.4570985401445751,-2.3688778504038996,0.01784214500905329,0.7745112947111769
PDLIM2,62.675126829276635,-1.3446042602254105,0.5722253256401527,-2.3497811089035454,0.018784453997169454,0.7816001753285481
OSTC,108.48203702262532,-1.2672209388819304,0.5431463880115774,-2.333111232721516,0.01964230807108393,0.7816001753285481
PFN1,181.26546124947672,-1.2490401860776226,0.5319656939706416,-2.347971307613222,0.01887597531042022,0.7816001753285481
ARF5,37.900569422799464,-1.5651512755884107,0.6685446152861187,-2.341132124620537,0.019225362102308487,0.7816001753285481
ZNF37A,37.77997169934611,1.7173983143316693,0.7318731336808473,2.346579257110135,0.01894663614881614,0.7816001753285481
IGFBP2,527.6430535746906,-1.2499305532545482,0.5346659407855547,-2.337778522825103,0.019398740304409558,0.7816001753285481
KMT2E-AS1,34.4803371254208,1.5910253044998361,0.6807148071433443,2.3372861700726886,0.019424309169224756,0.7816001753285481
SEMA5A,177.50359676591032,1.2383995459222426,0.5305152715890107,2.3343334532349305,0.019578268351242715,0.7816001753285481
PDLIM1,73.75528259423817,-1.2292564594907422,0.529541399668758,-2.321360445584943,0.020267398444184074,0.7900149189467669
TSC22D2,52.159144787540306,-1.319063334063524,0.5680710556233345,-2.3220041243188123,0.020232713554088216,0.7900149189467669
TGFB2,25.330458854588013,2.088478250505012,0.904418097292663,2.3091955554148935,0.020932732098757643,0.8077074405783253
SAP18,140.37988495622193,-1.1924732671379459,0.5184079129667889,-2.300260542539867,0.0214334636686028,0.8187583121406271
RBM3,77.49252527848846,-1.2785451023531245,0.5571173181726803,-2.2949297403762188,0.021737151104907503,0.8221377942648185
